"key_ID","notification_ID","notification_by_ID","notification_by","notification_by_code","start_date","start_year","end_date","end_year","postponement","comments","count_comments","commission_comment","opinions","count_opinions","commission_opinion"
16896,"TRIS:2014:0552:NL:N",6,"Netherlands","NL",2014-11-18,2014,2015-02-19,2015,0,\N,0,0,\N,0,0
16897,"TRIS:2014:0553:FR:N",2,"France","FR",2014-11-19,2014,2015-02-20,2015,0,\N,0,0,\N,0,0
16898,"TRIS:2014:0554:HU:N",19,"Hungary","HU",2014-11-19,2014,2015-05-20,2015,0,"Commission",1,1,"Commission, Spain",2,1
16899,"TRIS:2014:0555:AT:N",13,"Austria","AT",2014-11-19,2014,2015-02-20,2015,0,"Commission",1,1,\N,0,0
16900,"TRIS:2014:0556:DE:N",3,"Germany","DE",2014-11-20,2014,2015-02-23,2015,0,"Commission",1,1,\N,0,0
16901,"TRIS:2014:0557:DE:N",3,"Germany","DE",2014-11-20,2014,2015-02-23,2015,0,"Commission",1,1,\N,0,0
16902,"TRIS:2014:0558:AT:N",13,"Austria","AT",2014-11-20,2014,2015-02-23,2015,0,\N,0,0,\N,0,0
16903,"TRIS:2014:0559:EE:N",18,"Estonia","EE",2014-11-20,2014,2015-02-23,2015,0,\N,0,0,\N,0,0
16904,"TRIS:2014:0560:ES:N",12,"Spain","ES",2014-11-21,2014,2015-02-23,2015,0,"Commission",1,1,\N,0,0
16905,"TRIS:2014:0561:HU:N",19,"Hungary","HU",2014-11-21,2014,2014-12-08,2014,0,"Commission",1,1,\N,0,0
16906,"TRIS:2014:0562:SE:N",15,"Sweden","SE",2014-11-21,2014,2014-12-08,2014,0,\N,0,0,\N,0,0
16907,"TRIS:2014:0563:SE:N",15,"Sweden","SE",2014-11-21,2014,2014-12-08,2014,0,"Commission",1,1,\N,0,0
16908,"TRIS:2014:0564:AT:N",13,"Austria","AT",2014-11-24,2014,2015-02-25,2015,0,\N,0,0,\N,0,0
16909,"TRIS:2014:0565:SI:N",25,"Slovenia","SI",2014-11-24,2014,2015-02-25,2015,0,"Germany",1,0,\N,0,0
16910,"TRIS:2014:0566:UK:N",9,"United Kingdom","UK",2014-11-24,2014,2014-11-25,2014,0,\N,0,0,\N,0,0
16911,"TRIS:2014:0567:EE:N",18,"Estonia","EE",2014-11-24,2014,2014-12-08,2014,0,\N,0,0,\N,0,0
16912,"TRIS:2014:0568:CZ:N",17,"Czech Republic","CZ",2014-11-24,2014,2015-02-25,2015,0,\N,0,0,\N,0,0
16913,"TRIS:2014:0569:IT:N",4,"Italy","IT",2014-11-24,2014,2015-02-25,2015,0,"Commission",1,1,\N,0,0
16914,"TRIS:2014:0570:CZ:N",17,"Czech Republic","CZ",2014-11-24,2014,2015-02-25,2015,0,\N,0,0,\N,0,0
16915,"TRIS:2014:0571:IT:N",4,"Italy","IT",2014-11-24,2014,2015-02-25,2015,0,"Poland",1,0,\N,0,0
16916,"TRIS:2014:8005:TR:N",33,"Turkey","TR",2014-11-24,2014,2015-02-25,2015,0,\N,0,0,\N,0,0
16917,"TRIS:2014:8006:TR:N",33,"Turkey","TR",2014-11-24,2014,2015-02-25,2015,0,\N,0,0,\N,0,0
16918,"TRIS:2014:9018:IS:N",29,"Iceland","IS",2014-11-24,2014,2015-02-25,2015,0,\N,0,0,\N,0,0
16919,"TRIS:2014:0572:CZ:N",17,"Czech Republic","CZ",2014-11-25,2014,2015-02-26,2015,0,\N,0,0,\N,0,0
16920,"TRIS:2014:0573:MT:N",22,"Malta","MT",2014-11-25,2014,2015-02-26,2015,0,"Commission",1,1,\N,0,0
16921,"TRIS:2014:0574:MT:N",22,"Malta","MT",2014-11-25,2014,2015-02-26,2015,0,"Commission",1,1,\N,0,0
16922,"TRIS:2014:0575:CZ:N",17,"Czech Republic","CZ",2014-11-25,2014,2015-02-26,2015,0,\N,0,0,\N,0,0
16923,"TRIS:2014:0576:UK:N",9,"United Kingdom","UK",2014-11-26,2014,2015-02-27,2015,0,"Italy",1,0,\N,0,0
16924,"TRIS:2014:0577:HU:N",19,"Hungary","HU",2014-11-26,2014,2014-11-27,2014,0,\N,0,0,\N,0,0
16925,"TRIS:2014:9019:IS:N",29,"Iceland","IS",2014-11-27,2014,2015-03-02,2015,0,"Commission",1,1,\N,0,0
16926,"TRIS:2014:0578:IT:N",4,"Italy","IT",2014-11-28,2014,2015-05-29,2015,0,"Commission",1,1,"Commission",1,1
16927,"TRIS:2014:0579:AT:N",13,"Austria","AT",2014-12-01,2014,2015-03-02,2015,0,\N,0,0,\N,0,0
16928,"TRIS:2014:0580:SE:N",15,"Sweden","SE",2014-12-02,2014,2015-03-03,2015,0,\N,0,0,\N,0,0
16929,"TRIS:2014:0581:SI:N",25,"Slovenia","SI",2014-12-02,2014,2015-03-03,2015,0,\N,0,0,\N,0,0
16930,"TRIS:2014:0582:AT:N",13,"Austria","AT",2014-12-02,2014,2014-12-03,2014,0,\N,0,0,\N,0,0
16931,"TRIS:2014:0583:FI:N",14,"Finland","FI",2014-12-02,2014,2014-12-17,2014,0,\N,0,0,\N,0,0
16932,"TRIS:2014:0584:NL:N",6,"Netherlands","NL",2014-12-03,2014,2015-03-04,2015,0,"Commission",1,1,\N,0,0
16933,"TRIS:2014:0585:NL:N",6,"Netherlands","NL",2014-12-03,2014,2014-12-04,2014,0,\N,0,0,\N,0,0
16934,"TRIS:2014:0586:NL:N",6,"Netherlands","NL",2014-12-03,2014,2014-12-04,2014,0,\N,0,0,\N,0,0
16935,"TRIS:2014:0587:MT:N",22,"Malta","MT",2014-12-03,2014,2015-03-04,2015,0,\N,0,0,\N,0,0
16936,"TRIS:2014:0588:FR:N",2,"France","FR",2014-12-03,2014,2015-03-04,2015,0,\N,0,0,\N,0,0
16937,"TRIS:2014:0589:HU:N",19,"Hungary","HU",2014-12-08,2014,2014-12-19,2014,0,\N,0,0,\N,0,0
16938,"TRIS:2014:0590:UK:N",9,"United Kingdom","UK",2014-12-08,2014,2014-12-09,2014,0,\N,0,0,\N,0,0
16939,"TRIS:2014:0591:UK:N",9,"United Kingdom","UK",2014-12-08,2014,2014-12-09,2014,0,\N,0,0,\N,0,0
16940,"TRIS:2014:0592:UK:N",9,"United Kingdom","UK",2014-12-08,2014,2014-12-09,2014,0,\N,0,0,\N,0,0
16941,"TRIS:2014:0593:FI:N",14,"Finland","FI",2014-12-09,2014,2014-12-19,2014,0,\N,0,0,\N,0,0
16942,"TRIS:2014:0594:FI:N",14,"Finland","FI",2014-12-09,2014,2014-12-22,2014,0,\N,0,0,\N,0,0
16943,"TRIS:2014:0595:HU:N",19,"Hungary","HU",2014-12-09,2014,2015-06-10,2015,0,"Commission",1,1,"Commission, Italy, United Kingdom",3,1
16944,"TRIS:2014:0596:PT:N",11,"Portugal","PT",2014-12-09,2014,2015-06-11,2015,0,"Slovakia",1,0,"Commission",1,1
16945,"TRIS:2014:9020:NO:N",31,"Norway","NO",2014-12-09,2014,2015-03-10,2015,0,"Commission",1,1,\N,0,0
16946,"TRIS:2014:0597:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16947,"TRIS:2014:0598:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16948,"TRIS:2014:0599:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Germany",1,0,\N,0,0
16949,"TRIS:2014:0600:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,\N,0,0,\N,0,0
16950,"TRIS:2014:0601:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Germany",1,0,\N,0,0
16951,"TRIS:2014:0602:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16952,"TRIS:2014:0603:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16953,"TRIS:2014:0604:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16954,"TRIS:2014:0605:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16955,"TRIS:2014:0606:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16956,"TRIS:2014:0607:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16957,"TRIS:2014:0608:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16958,"TRIS:2014:0609:RO:N",27,"Romania","RO",2014-12-10,2014,2015-03-11,2015,0,"Commission, Germany",2,1,\N,0,0
16959,"TRIS:2014:0610:RO:N",27,"Romania","RO",2014-12-11,2014,2015-03-12,2015,0,"Commission",1,1,\N,0,0
16960,"TRIS:2014:0611:RO:N",27,"Romania","RO",2014-12-11,2014,2015-06-12,2015,0,"Commission",1,1,"Commission",1,1
16961,"TRIS:2014:0612:DE:N",3,"Germany","DE",2014-12-11,2014,2015-03-12,2015,0,\N,0,0,\N,0,0
16962,"TRIS:2014:0613:DE:N",3,"Germany","DE",2014-12-11,2014,2015-03-12,2015,0,\N,0,0,\N,0,0
16963,"TRIS:2014:0614:DE:N",3,"Germany","DE",2014-12-11,2014,2015-03-12,2015,0,\N,0,0,\N,0,0
16964,"TRIS:2014:0615:SK:N",24,"Slovakia","SK",2014-12-11,2014,2015-03-12,2015,0,"Commission",1,1,\N,0,0
16965,"TRIS:2014:0616:UK:N",9,"United Kingdom","UK",2014-12-11,2014,2015-03-12,2015,0,\N,0,0,\N,0,0
16966,"TRIS:2014:0617:NL:N",6,"Netherlands","NL",2014-12-11,2014,2014-12-12,2014,0,\N,0,0,\N,0,0
16967,"TRIS:2014:0618:DK:N",7,"Denmark","DK",2014-12-11,2014,2014-12-12,2014,0,"Commission",1,1,\N,0,0
16968,"TRIS:2014:0619:SE:N",15,"Sweden","SE",2014-12-11,2014,2015-06-12,2015,0,\N,0,0,"Commission",1,1
16969,"TRIS:2014:0620:UK:N",9,"United Kingdom","UK",2014-12-11,2014,2015-03-12,2015,0,\N,0,0,\N,0,0
16970,"TRIS:2014:0621:PL:N",23,"Poland","PL",2014-12-11,2014,2015-01-14,2015,0,\N,0,0,\N,0,0
16971,"TRIS:2014:0622:FR:N",2,"France","FR",2014-12-12,2014,2015-03-13,2015,0,\N,0,0,\N,0,0
16972,"TRIS:2014:0623:ES:N",12,"Spain","ES",2014-12-12,2014,2015-03-13,2015,0,"Commission",1,1,\N,0,0
16973,"TRIS:2014:0624:DK:N",7,"Denmark","DK",2014-12-12,2014,2015-03-13,2015,0,\N,0,0,\N,0,0
16974,"TRIS:2014:0625:PL:N",23,"Poland","PL",2014-12-12,2014,2015-03-13,2015,0,"Commission, Germany",2,1,\N,0,0
16975,"TRIS:2014:9021:NO:N",31,"Norway","NO",2014-12-12,2014,2015-03-13,2015,0,\N,0,0,\N,0,0
16976,"TRIS:2014:0626:DK:N",7,"Denmark","DK",2014-12-15,2014,2015-03-16,2015,0,\N,0,0,\N,0,0
16977,"TRIS:2014:0627:NL:N",6,"Netherlands","NL",2014-12-15,2014,2015-03-16,2015,0,\N,0,0,\N,0,0
16978,"TRIS:2014:0628:LT:N",21,"Lithuania","LT",2014-12-15,2014,2015-03-16,2015,0,\N,0,0,\N,0,0
16979,"TRIS:2014:0629:AT:N",13,"Austria","AT",2014-12-15,2014,2015-03-16,2015,0,\N,0,0,\N,0,0
16980,"TRIS:2014:0630:DE:N",3,"Germany","DE",2014-12-15,2014,2015-03-16,2015,0,\N,0,0,\N,0,0
16981,"TRIS:2014:0631:NL:N",6,"Netherlands","NL",2014-12-16,2014,2015-03-17,2015,0,\N,0,0,\N,0,0
16982,"TRIS:2014:0632:SK:N",24,"Slovakia","SK",2014-12-16,2014,2015-06-17,2015,0,"Austria, Commission",2,1,"Commission, Czech Republic",2,1
16983,"TRIS:2014:0633:SK:N",24,"Slovakia","SK",2014-12-16,2014,2015-03-17,2015,0,\N,0,0,\N,0,0
16984,"TRIS:2014:0634:FR:N",2,"France","FR",2014-12-16,2014,2015-03-17,2015,0,"Commission",1,1,\N,0,0
16985,"TRIS:2014:0635:DE:N",3,"Germany","DE",2014-12-17,2014,2015-03-18,2015,0,\N,0,0,\N,0,0
16986,"TRIS:2014:0636:UK:N",9,"United Kingdom","UK",2014-12-17,2014,2015-03-18,2015,0,"Commission",1,1,\N,0,0
16987,"TRIS:2014:0637:HU:N",19,"Hungary","HU",2014-12-17,2014,\N,\N,\N,\N,0,0,\N,0,0
16988,"TRIS:2014:0638:UK:N",9,"United Kingdom","UK",2014-12-17,2014,2014-12-18,2014,0,\N,0,0,\N,0,0
16989,"TRIS:2014:0639:PL:N",23,"Poland","PL",2014-12-17,2014,2015-03-18,2015,0,\N,0,0,\N,0,0
16990,"TRIS:2014:0640:SK:N",24,"Slovakia","SK",2014-12-18,2014,2015-03-19,2015,0,"Commission",1,1,\N,0,0
16991,"TRIS:2014:0641:IT:N",4,"Italy","IT",2014-12-18,2014,2015-06-19,2015,0,\N,0,0,"Commission",1,1
16992,"TRIS:2014:0642:SK:N",24,"Slovakia","SK",2014-12-19,2014,2015-03-20,2015,0,"Commission",1,1,\N,0,0
16993,"TRIS:2014:0643:DK:N",7,"Denmark","DK",2014-12-19,2014,2015-03-20,2015,0,"Commission",1,1,\N,0,0
16994,"TRIS:2014:0644:CZ:N",17,"Czech Republic","CZ",2014-12-22,2014,2015-03-23,2015,0,"Commission",1,1,\N,0,0
16995,"TRIS:2014:0645:RO:N",27,"Romania","RO",2014-12-22,2014,\N,\N,0,\N,0,0,\N,0,0
16996,"TRIS:2014:0646:DE:N",3,"Germany","DE",2014-12-22,2014,2014-12-23,2014,0,\N,0,0,\N,0,0
16997,"TRIS:2014:0647:HU:N",19,"Hungary","HU",2014-12-23,2014,2015-06-24,2015,0,"Commission, France, Germany",3,1,"Austria, Belgium, Commission, Spain",4,1
16998,"TRIS:2014:0648:CY:N",16,"Cyprus","CY",2014-12-23,2014,2015-03-24,2015,0,"Austria, Commission",2,1,\N,0,0
16999,"TRIS:2014:0649:IT:N",4,"Italy","IT",2014-12-24,2014,2015-03-25,2015,0,\N,0,0,\N,0,0
17000,"TRIS:2014:0650:DE:N",3,"Germany","DE",2014-12-29,2014,2014-12-30,2014,0,\N,0,0,\N,0,0
17001,"TRIS:2014:0651:CZ:N",17,"Czech Republic","CZ",2014-12-30,2014,2015-03-31,2015,0,\N,0,0,\N,0,0
17002,"TRIS:2014:0652:FR:N",2,"France","FR",2014-12-30,2014,2015-03-31,2015,0,"Commission",1,1,\N,0,0
17003,"TRIS:2014:0653:AT:N",13,"Austria","AT",2014-12-30,2014,2015-03-31,2015,0,"Commission",1,1,\N,0,0
17004,"TRIS:2014:0654:FI:N",14,"Finland","FI",2014-12-30,2014,2015-01-28,2015,0,\N,0,0,\N,0,0
17005,"TRIS:2014:0655:FI:N",14,"Finland","FI",2014-12-30,2014,2015-01-28,2015,0,\N,0,0,\N,0,0
17006,"TRIS:2015:0001:LT:N",21,"Lithuania","LT",2015-01-05,2015,2015-07-07,2015,0,"Spain",1,0,"Commission",1,1
17007,"TRIS:2015:0002:NL:N",6,"Netherlands","NL",2015-01-05,2015,2015-04-07,2015,0,\N,0,0,\N,0,0
17008,"TRIS:2015:0003:NL:N",6,"Netherlands","NL",2015-01-05,2015,2015-04-07,2015,0,\N,0,0,\N,0,0
17009,"TRIS:2015:0004:NL:N",6,"Netherlands","NL",2015-01-05,2015,2015-04-07,2015,0,\N,0,0,\N,0,0
17010,"TRIS:2015:0005:UK:N",9,"United Kingdom","UK",2015-01-06,2015,2015-04-07,2015,0,\N,0,0,\N,0,0
17011,"TRIS:2015:0006:DK:N",7,"Denmark","DK",2015-01-07,2015,2015-04-08,2015,0,"Commission",1,1,\N,0,0
17012,"TRIS:2015:0007:FI:N",14,"Finland","FI",2015-01-07,2015,2015-02-03,2015,0,\N,0,0,\N,0,0
17013,"TRIS:2015:0008:PL:N",23,"Poland","PL",2015-01-07,2015,2015-04-08,2015,0,"United Kingdom",1,0,\N,0,0
17014,"TRIS:2015:0009:PL:N",23,"Poland","PL",2015-01-07,2015,2015-04-08,2015,0,"United Kingdom",1,0,\N,0,0
17015,"TRIS:2015:0010:FR:N",2,"France","FR",2015-01-08,2015,2015-01-14,2015,0,\N,0,0,\N,0,0
17016,"TRIS:2015:0011:DK:N",7,"Denmark","DK",2015-01-09,2015,2015-04-10,2015,0,"Commission",1,1,\N,0,0
17017,"TRIS:2015:0012:LU:N",5,"Luxembourg","LU",2015-01-13,2015,2015-04-14,2015,0,\N,0,0,\N,0,0
17018,"TRIS:2015:0013:EE:N",18,"Estonia","EE",2015-01-13,2015,2015-04-14,2015,0,"Commission",1,1,\N,0,0
17019,"TRIS:2015:0014:IT:N",4,"Italy","IT",2015-01-13,2015,2015-04-14,2015,0,\N,0,0,\N,0,0
17020,"TRIS:2015:0015:PT:N",11,"Portugal","PT",2015-01-14,2015,2015-07-15,2015,0,"Commission",1,1,"Commission, Germany",2,1
17021,"TRIS:2015:0016:AT:N",13,"Austria","AT",2015-01-14,2015,2015-04-15,2015,0,"Commission",1,1,\N,0,0
17022,"TRIS:2015:9001:NO:N",31,"Norway","NO",2015-01-14,2015,2015-04-15,2015,0,"Commission",1,1,\N,0,0
17023,"TRIS:2015:0017:AT:N",13,"Austria","AT",2015-01-15,2015,2015-01-16,2015,0,\N,0,0,\N,0,0
17024,"TRIS:2015:0018:SK:N",24,"Slovakia","SK",2015-01-15,2015,2015-07-16,2015,0,"Commission, Czech Republic",2,1,"Commission",1,1
17025,"TRIS:2015:0019:FI:N",14,"Finland","FI",2015-01-16,2015,2015-04-17,2015,0,"Commission",1,1,\N,0,0
17026,"TRIS:2015:0020:FI:N",14,"Finland","FI",2015-01-16,2015,2015-04-17,2015,0,\N,0,0,\N,0,0
17027,"TRIS:2015:0021:SE:N",15,"Sweden","SE",2015-01-19,2015,2015-04-20,2015,0,\N,0,0,\N,0,0
17028,"TRIS:2015:0022:DK:N",7,"Denmark","DK",2015-01-20,2015,2015-04-21,2015,0,\N,0,0,\N,0,0
17029,"TRIS:2015:0023:DE:N",3,"Germany","DE",2015-01-20,2015,2015-04-21,2015,0,\N,0,0,\N,0,0
17030,"TRIS:2015:0024:DK:N",7,"Denmark","DK",2015-01-20,2015,2015-04-21,2015,0,"Bulgaria",1,0,\N,0,0
17031,"TRIS:2015:0025:DK:N",7,"Denmark","DK",2015-01-20,2015,2015-04-21,2015,0,"Bulgaria",1,0,\N,0,0
17032,"TRIS:2015:0026:DK:N",7,"Denmark","DK",2015-01-20,2015,2015-04-21,2015,0,"Germany",1,0,\N,0,0
17033,"TRIS:2015:0027:DK:N",7,"Denmark","DK",2015-01-20,2015,2015-04-21,2015,0,"Germany",1,0,\N,0,0
17034,"TRIS:2015:0028:DE:N",3,"Germany","DE",2015-01-20,2015,2015-04-21,2015,0,"Commission",1,1,\N,0,0
17035,"TRIS:2015:0029:DK:N",7,"Denmark","DK",2015-01-20,2015,2015-04-21,2015,0,"Germany",1,0,\N,0,0
17036,"TRIS:2015:0030:DK:N",7,"Denmark","DK",2015-01-20,2015,2015-04-21,2015,0,"Germany",1,0,\N,0,0
17037,"TRIS:2015:0031:DE:N",3,"Germany","DE",2015-01-20,2015,2015-04-21,2015,0,\N,0,0,\N,0,0
17038,"TRIS:2015:0032:DK:N",7,"Denmark","DK",2015-01-20,2015,2015-04-21,2015,0,"Germany",1,0,\N,0,0
17039,"TRIS:2015:0033:NL:N",6,"Netherlands","NL",2015-01-21,2015,2015-01-22,2015,0,\N,0,0,\N,0,0
17040,"TRIS:2015:0034:DE:N",3,"Germany","DE",2015-01-21,2015,2015-04-22,2015,0,\N,0,0,\N,0,0
17041,"TRIS:2015:0035:NL:N",6,"Netherlands","NL",2015-01-21,2015,2015-04-22,2015,0,"Commission, Sweden",2,1,\N,0,0
17042,"TRIS:2015:0036:EL:N",10,"Greece","EL",2015-01-22,2015,2015-04-23,2015,0,\N,0,0,\N,0,0
17043,"TRIS:2015:0037:AT:N",13,"Austria","AT",2015-01-22,2015,2015-04-23,2015,0,"Czech Republic",1,0,\N,0,0
17044,"TRIS:2015:0038:FI:N",14,"Finland","FI",2015-01-23,2015,2015-07-24,2015,0,\N,0,0,"Commission",1,1
17045,"TRIS:2015:0039:FR:N",2,"France","FR",2015-01-23,2015,2015-04-24,2015,0,\N,0,0,\N,0,0
17046,"TRIS:2015:0040:CZ:N",17,"Czech Republic","CZ",2015-01-26,2015,2015-04-27,2015,0,"Commission",1,1,\N,0,0
17047,"TRIS:2015:0041:DK:N",7,"Denmark","DK",2015-01-27,2015,2015-01-28,2015,0,"Commission",1,1,\N,0,0
17048,"TRIS:2015:0042:FR:N",2,"France","FR",2015-01-27,2015,2015-04-28,2015,0,\N,0,0,\N,0,0
17049,"TRIS:2015:0043:FR:N",2,"France","FR",2015-01-27,2015,2015-04-28,2015,0,\N,0,0,\N,0,0
17050,"TRIS:2015:0044:CY:N",16,"Cyprus","CY",2015-01-28,2015,2015-04-29,2015,0,\N,0,0,\N,0,0
17051,"TRIS:2015:0045:IT:N",4,"Italy","IT",2015-01-28,2015,2015-07-29,2015,0,"Commission",1,1,"Commission, Spain",2,1
17052,"TRIS:2015:0046:DE:N",3,"Germany","DE",2015-01-29,2015,2015-04-30,2015,0,\N,0,0,\N,0,0
17053,"TRIS:2015:0047:DK:N",7,"Denmark","DK",2015-01-30,2015,2015-05-04,2015,0,\N,0,0,\N,0,0
17054,"TRIS:2015:0048:UK:N",9,"United Kingdom","UK",2015-01-30,2015,2015-01-31,2015,0,"Commission",1,1,\N,0,0
17055,"TRIS:2015:0049:IT:N",4,"Italy","IT",2015-01-30,2015,2015-05-04,2015,0,\N,0,0,\N,0,0
17056,"TRIS:2015:0050:SE:N",15,"Sweden","SE",2015-01-30,2015,2015-05-04,2015,0,"Commission",1,1,\N,0,0
17057,"TRIS:2015:0051:BG:N",26,"Bulgaria","BG",2015-02-02,2015,2015-05-04,2015,0,"Poland",1,0,\N,0,0
17058,"TRIS:2015:0052:BG:N",26,"Bulgaria","BG",2015-02-02,2015,2015-08-03,2015,0,\N,0,0,"Commission",1,1
17059,"TRIS:2015:0053:SE:N",15,"Sweden","SE",2015-02-02,2015,2015-05-04,2015,0,\N,0,0,\N,0,0
17060,"TRIS:2015:0054:PL:N",23,"Poland","PL",2015-02-03,2015,2015-08-04,2015,0,\N,0,0,"Finland, France",2,0
17061,"TRIS:2015:0055:DE:N",3,"Germany","DE",2015-02-04,2015,2015-05-05,2015,0,\N,0,0,\N,0,0
17062,"TRIS:2015:0056:FR:N",2,"France","FR",2015-02-05,2015,2015-05-06,2015,0,"Commission",1,1,\N,0,0
17063,"TRIS:2015:0057:FR:N",2,"France","FR",2015-02-05,2015,2015-02-19,2015,0,\N,0,0,\N,0,0
17064,"TRIS:2015:0058:DK:N",7,"Denmark","DK",2015-02-06,2015,2015-05-07,2015,0,"Commission, France",2,1,\N,0,0
17065,"TRIS:2015:8001:TR:N",33,"Turkey","TR",2015-02-06,2015,2015-05-07,2015,0,\N,0,0,\N,0,0
17066,"TRIS:2015:8002:TR:N",33,"Turkey","TR",2015-02-06,2015,2015-05-07,2015,0,\N,0,0,\N,0,0
17067,"TRIS:2015:0059:UK:N",9,"United Kingdom","UK",2015-02-09,2015,2015-05-11,2015,0,\N,0,0,\N,0,0
17068,"TRIS:2015:0060:SK:N",24,"Slovakia","SK",2015-02-10,2015,2015-05-11,2015,0,"Commission",1,1,\N,0,0
17069,"TRIS:2015:0061:LV:N",20,"Latvia","LV",2015-02-10,2015,2015-03-11,2015,0,"Commission",1,1,\N,0,0
17070,"TRIS:2015:0062:HU:N",19,"Hungary","HU",2015-02-10,2015,2015-03-03,2015,0,"Commission",1,1,\N,0,0
17071,"TRIS:2015:0063:BG:N",26,"Bulgaria","BG",2015-02-11,2015,2015-08-12,2015,0,"Sweden",1,0,"Commission",1,1
17072,"TRIS:2015:0064:BG:N",26,"Bulgaria","BG",2015-02-11,2015,2015-08-12,2015,0,\N,0,0,"Commission",1,1
17073,"TRIS:2015:0065:LV:N",20,"Latvia","LV",2015-02-11,2015,2015-05-12,2015,0,\N,0,0,\N,0,0
17074,"TRIS:2015:0066:UK:N",9,"United Kingdom","UK",2015-02-12,2015,2015-05-13,2015,0,\N,0,0,\N,0,0
17075,"TRIS:2015:0067:PL:N",23,"Poland","PL",2015-02-12,2015,2015-05-13,2015,0,\N,0,0,\N,0,0
17076,"TRIS:2015:0068:DE:N",3,"Germany","DE",2015-02-13,2015,2015-05-18,2015,0,"Commission",1,1,\N,0,0
17077,"TRIS:2015:0069:FR:N",2,"France","FR",2015-02-13,2015,2015-05-18,2015,0,"Commission",1,1,\N,0,0
17078,"TRIS:2015:0070:AT:N",13,"Austria","AT",2015-02-17,2015,2015-05-18,2015,0,"Commission",1,1,\N,0,0
17079,"TRIS:2015:0071:FI:N",14,"Finland","FI",2015-02-17,2015,2015-05-18,2015,0,\N,0,0,\N,0,0
17080,"TRIS:2015:0072:EE:N",18,"Estonia","EE",2015-02-18,2015,2015-03-17,2015,0,\N,0,0,\N,0,0
17081,"TRIS:2015:0073:PL:N",23,"Poland","PL",2015-02-19,2015,2015-05-20,2015,0,\N,0,0,\N,0,0
17082,"TRIS:2015:0074:PL:N",23,"Poland","PL",2015-02-19,2015,2015-05-20,2015,0,\N,0,0,\N,0,0
17083,"TRIS:2015:0075:EE:N",18,"Estonia","EE",2015-02-23,2015,2015-05-26,2015,0,\N,0,0,\N,0,0
17084,"TRIS:2015:0076:BG:N",26,"Bulgaria","BG",2015-02-23,2015,2015-05-26,2015,0,\N,0,0,\N,0,0
17085,"TRIS:2015:0077:FR:N",2,"France","FR",2015-02-23,2015,2015-05-26,2015,0,\N,0,0,\N,0,0
17086,"TRIS:2015:0078:NL:N",6,"Netherlands","NL",2015-02-24,2015,2015-08-25,2015,0,\N,0,0,"Italy",1,0
17087,"TRIS:2015:0079:CZ:N",17,"Czech Republic","CZ",2015-02-24,2015,2015-05-26,2015,0,"Commission",1,1,\N,0,0
17088,"TRIS:2015:9002:NO:N",31,"Norway","NO",2015-02-24,2015,2015-05-26,2015,0,"Commission",1,1,\N,0,0
17089,"TRIS:2015:0080:NL:N",6,"Netherlands","NL",2015-02-25,2015,2015-05-26,2015,0,\N,0,0,\N,0,0
17090,"TRIS:2015:0081:EE:N",18,"Estonia","EE",2015-02-25,2015,2015-05-26,2015,0,"Commission",1,1,\N,0,0
17091,"TRIS:2015:0082:PL:N",23,"Poland","PL",2015-02-26,2015,2015-08-27,2015,0,"Belgium",1,0,"Commission",1,1
17092,"TRIS:2015:0083:UK:N",9,"United Kingdom","UK",2015-02-26,2015,2015-05-27,2015,0,\N,0,0,\N,0,0
17093,"TRIS:2015:0084:FR:N",2,"France","FR",2015-02-26,2015,2015-08-27,2015,0,"Poland",1,0,"Commission",1,1
17094,"TRIS:2015:0085:UK:N",9,"United Kingdom","UK",2015-02-26,2015,2015-05-27,2015,0,\N,0,0,\N,0,0
17095,"TRIS:2015:0086:IT:N",4,"Italy","IT",2015-02-26,2015,2015-05-27,2015,0,"Commission",1,1,\N,0,0
17096,"TRIS:2015:0087:DE:N",3,"Germany","DE",2015-02-27,2015,2015-03-16,2015,0,\N,0,0,\N,0,0
17097,"TRIS:2015:0088:EE:N",18,"Estonia","EE",2015-02-27,2015,2015-05-28,2015,0,"Commission",1,1,\N,0,0
