"key_ID","year","opinion_by","notification_by","count_opinions"
23257,2019,"Estonia","Lithuania",0
23258,2019,"Estonia","Luxembourg",0
23259,2019,"Estonia","Malta",0
23260,2019,"Estonia","Netherlands",0
23261,2019,"Estonia","Norway",0
23262,2019,"Estonia","Poland",0
23263,2019,"Estonia","Portugal",0
23264,2019,"Estonia","Romania",0
23265,2019,"Estonia","Slovakia",0
23266,2019,"Estonia","Slovenia",0
23267,2019,"Estonia","Spain",0
23268,2019,"Estonia","Sweden",0
23269,2019,"Estonia","Switzerland",0
23270,2019,"Estonia","Turkey",0
23271,2019,"Estonia","United Kingdom",0
23272,2019,"European Free Trade Association","Austria",0
23273,2019,"European Free Trade Association","Belgium",0
23274,2019,"European Free Trade Association","Bulgaria",0
23275,2019,"European Free Trade Association","Croatia",0
23276,2019,"European Free Trade Association","Cyprus",0
23277,2019,"European Free Trade Association","Czech Republic",0
23278,2019,"European Free Trade Association","Denmark",0
23279,2019,"European Free Trade Association","Estonia",0
23280,2019,"European Free Trade Association","Finland",0
23281,2019,"European Free Trade Association","France",0
23282,2019,"European Free Trade Association","Germany",0
23283,2019,"European Free Trade Association","Greece",0
23284,2019,"European Free Trade Association","Hungary",0
23285,2019,"European Free Trade Association","Iceland",0
23286,2019,"European Free Trade Association","Ireland",0
23287,2019,"European Free Trade Association","Italy",0
23288,2019,"European Free Trade Association","Latvia",0
23289,2019,"European Free Trade Association","Liechtenstein",0
23290,2019,"European Free Trade Association","Lithuania",0
23291,2019,"European Free Trade Association","Luxembourg",0
23292,2019,"European Free Trade Association","Malta",0
23293,2019,"European Free Trade Association","Netherlands",0
23294,2019,"European Free Trade Association","Norway",0
23295,2019,"European Free Trade Association","Poland",0
23296,2019,"European Free Trade Association","Portugal",0
23297,2019,"European Free Trade Association","Romania",0
23298,2019,"European Free Trade Association","Slovakia",0
23299,2019,"European Free Trade Association","Slovenia",0
23300,2019,"European Free Trade Association","Spain",0
23301,2019,"European Free Trade Association","Sweden",0
23302,2019,"European Free Trade Association","Switzerland",0
23303,2019,"European Free Trade Association","Turkey",0
23304,2019,"European Free Trade Association","United Kingdom",0
23305,2019,"Finland","Austria",0
23306,2019,"Finland","Belgium",0
23307,2019,"Finland","Bulgaria",0
23308,2019,"Finland","Croatia",0
23309,2019,"Finland","Cyprus",0
23310,2019,"Finland","Czech Republic",0
23311,2019,"Finland","Denmark",0
23312,2019,"Finland","Estonia",0
23313,2019,"Finland","Finland",0
23314,2019,"Finland","France",0
23315,2019,"Finland","Germany",0
23316,2019,"Finland","Greece",0
23317,2019,"Finland","Hungary",0
23318,2019,"Finland","Iceland",0
23319,2019,"Finland","Ireland",0
23320,2019,"Finland","Italy",0
23321,2019,"Finland","Latvia",0
23322,2019,"Finland","Liechtenstein",0
23323,2019,"Finland","Lithuania",0
23324,2019,"Finland","Luxembourg",0
23325,2019,"Finland","Malta",0
23326,2019,"Finland","Netherlands",0
23327,2019,"Finland","Norway",0
23328,2019,"Finland","Poland",0
23329,2019,"Finland","Portugal",0
23330,2019,"Finland","Romania",0
23331,2019,"Finland","Slovakia",0
23332,2019,"Finland","Slovenia",0
23333,2019,"Finland","Spain",0
23334,2019,"Finland","Sweden",0
23335,2019,"Finland","Switzerland",0
23336,2019,"Finland","Turkey",0
23337,2019,"Finland","United Kingdom",0
23338,2019,"France","Austria",0
23339,2019,"France","Belgium",0
23340,2019,"France","Bulgaria",0
23341,2019,"France","Croatia",0
23342,2019,"France","Cyprus",0
23343,2019,"France","Czech Republic",0
23344,2019,"France","Denmark",0
23345,2019,"France","Estonia",0
23346,2019,"France","Finland",0
23347,2019,"France","France",0
23348,2019,"France","Germany",0
23349,2019,"France","Greece",0
23350,2019,"France","Hungary",0
23351,2019,"France","Iceland",0
23352,2019,"France","Ireland",0
23353,2019,"France","Italy",0
23354,2019,"France","Latvia",0
23355,2019,"France","Liechtenstein",0
23356,2019,"France","Lithuania",1
23357,2019,"France","Luxembourg",0
23358,2019,"France","Malta",0
23359,2019,"France","Netherlands",1
23360,2019,"France","Norway",0
23361,2019,"France","Poland",0
23362,2019,"France","Portugal",0
23363,2019,"France","Romania",0
23364,2019,"France","Slovakia",0
23365,2019,"France","Slovenia",0
23366,2019,"France","Spain",0
23367,2019,"France","Sweden",0
23368,2019,"France","Switzerland",0
23369,2019,"France","Turkey",0
23370,2019,"France","United Kingdom",0
23371,2019,"Germany","Austria",0
23372,2019,"Germany","Belgium",0
23373,2019,"Germany","Bulgaria",0
23374,2019,"Germany","Croatia",1
23375,2019,"Germany","Cyprus",0
23376,2019,"Germany","Czech Republic",0
23377,2019,"Germany","Denmark",0
23378,2019,"Germany","Estonia",0
23379,2019,"Germany","Finland",0
23380,2019,"Germany","France",0
23381,2019,"Germany","Germany",0
23382,2019,"Germany","Greece",0
23383,2019,"Germany","Hungary",0
23384,2019,"Germany","Iceland",0
23385,2019,"Germany","Ireland",0
23386,2019,"Germany","Italy",0
23387,2019,"Germany","Latvia",0
23388,2019,"Germany","Liechtenstein",0
23389,2019,"Germany","Lithuania",0
23390,2019,"Germany","Luxembourg",0
23391,2019,"Germany","Malta",0
23392,2019,"Germany","Netherlands",0
23393,2019,"Germany","Norway",0
23394,2019,"Germany","Poland",0
23395,2019,"Germany","Portugal",0
23396,2019,"Germany","Romania",0
23397,2019,"Germany","Slovakia",0
23398,2019,"Germany","Slovenia",0
23399,2019,"Germany","Spain",0
23400,2019,"Germany","Sweden",0
23401,2019,"Germany","Switzerland",0
23402,2019,"Germany","Turkey",0
23403,2019,"Germany","United Kingdom",0
23404,2019,"Greece","Austria",0
23405,2019,"Greece","Belgium",0
23406,2019,"Greece","Bulgaria",0
23407,2019,"Greece","Croatia",0
23408,2019,"Greece","Cyprus",0
23409,2019,"Greece","Czech Republic",0
23410,2019,"Greece","Denmark",0
23411,2019,"Greece","Estonia",1
23412,2019,"Greece","Finland",0
23413,2019,"Greece","France",0
23414,2019,"Greece","Germany",0
23415,2019,"Greece","Greece",0
23416,2019,"Greece","Hungary",0
23417,2019,"Greece","Iceland",0
23418,2019,"Greece","Ireland",0
23419,2019,"Greece","Italy",0
23420,2019,"Greece","Latvia",0
23421,2019,"Greece","Liechtenstein",0
23422,2019,"Greece","Lithuania",0
23423,2019,"Greece","Luxembourg",0
23424,2019,"Greece","Malta",0
23425,2019,"Greece","Netherlands",0
23426,2019,"Greece","Norway",0
23427,2019,"Greece","Poland",0
23428,2019,"Greece","Portugal",0
23429,2019,"Greece","Romania",0
23430,2019,"Greece","Slovakia",0
23431,2019,"Greece","Slovenia",0
23432,2019,"Greece","Spain",0
23433,2019,"Greece","Sweden",0
23434,2019,"Greece","Switzerland",0
23435,2019,"Greece","Turkey",0
23436,2019,"Greece","United Kingdom",0
23437,2019,"Hungary","Austria",0
23438,2019,"Hungary","Belgium",0
23439,2019,"Hungary","Bulgaria",0
23440,2019,"Hungary","Croatia",0
23441,2019,"Hungary","Cyprus",0
23442,2019,"Hungary","Czech Republic",0
23443,2019,"Hungary","Denmark",0
23444,2019,"Hungary","Estonia",0
23445,2019,"Hungary","Finland",0
23446,2019,"Hungary","France",0
23447,2019,"Hungary","Germany",0
23448,2019,"Hungary","Greece",0
23449,2019,"Hungary","Hungary",0
23450,2019,"Hungary","Iceland",0
23451,2019,"Hungary","Ireland",0
23452,2019,"Hungary","Italy",0
23453,2019,"Hungary","Latvia",0
23454,2019,"Hungary","Liechtenstein",0
23455,2019,"Hungary","Lithuania",0
23456,2019,"Hungary","Luxembourg",0
23457,2019,"Hungary","Malta",0
23458,2019,"Hungary","Netherlands",0
23459,2019,"Hungary","Norway",0
23460,2019,"Hungary","Poland",0
23461,2019,"Hungary","Portugal",0
23462,2019,"Hungary","Romania",0
23463,2019,"Hungary","Slovakia",0
23464,2019,"Hungary","Slovenia",0
23465,2019,"Hungary","Spain",0
23466,2019,"Hungary","Sweden",0
23467,2019,"Hungary","Switzerland",0
23468,2019,"Hungary","Turkey",0
23469,2019,"Hungary","United Kingdom",0
23470,2019,"Iceland","Austria",0
23471,2019,"Iceland","Belgium",0
23472,2019,"Iceland","Bulgaria",0
23473,2019,"Iceland","Croatia",0
23474,2019,"Iceland","Cyprus",0
23475,2019,"Iceland","Czech Republic",0
23476,2019,"Iceland","Denmark",0
23477,2019,"Iceland","Estonia",0
23478,2019,"Iceland","Finland",0
23479,2019,"Iceland","France",0
23480,2019,"Iceland","Germany",0
23481,2019,"Iceland","Greece",0
23482,2019,"Iceland","Hungary",0
23483,2019,"Iceland","Iceland",0
23484,2019,"Iceland","Ireland",0
23485,2019,"Iceland","Italy",0
23486,2019,"Iceland","Latvia",0
23487,2019,"Iceland","Liechtenstein",0
23488,2019,"Iceland","Lithuania",0
23489,2019,"Iceland","Luxembourg",0
23490,2019,"Iceland","Malta",0
23491,2019,"Iceland","Netherlands",0
23492,2019,"Iceland","Norway",0
23493,2019,"Iceland","Poland",0
23494,2019,"Iceland","Portugal",0
23495,2019,"Iceland","Romania",0
23496,2019,"Iceland","Slovakia",0
23497,2019,"Iceland","Slovenia",0
23498,2019,"Iceland","Spain",0
23499,2019,"Iceland","Sweden",0
23500,2019,"Iceland","Switzerland",0
23501,2019,"Iceland","Turkey",0
23502,2019,"Iceland","United Kingdom",0
23503,2019,"Ireland","Austria",0
23504,2019,"Ireland","Belgium",0
23505,2019,"Ireland","Bulgaria",0
23506,2019,"Ireland","Croatia",0
23507,2019,"Ireland","Cyprus",0
23508,2019,"Ireland","Czech Republic",0
23509,2019,"Ireland","Denmark",0
23510,2019,"Ireland","Estonia",0
23511,2019,"Ireland","Finland",0
23512,2019,"Ireland","France",0
23513,2019,"Ireland","Germany",0
23514,2019,"Ireland","Greece",0
23515,2019,"Ireland","Hungary",0
23516,2019,"Ireland","Iceland",0
23517,2019,"Ireland","Ireland",0
23518,2019,"Ireland","Italy",0
23519,2019,"Ireland","Latvia",0
23520,2019,"Ireland","Liechtenstein",0
23521,2019,"Ireland","Lithuania",0
23522,2019,"Ireland","Luxembourg",0
23523,2019,"Ireland","Malta",0
23524,2019,"Ireland","Netherlands",0
23525,2019,"Ireland","Norway",0
23526,2019,"Ireland","Poland",0
23527,2019,"Ireland","Portugal",0
23528,2019,"Ireland","Romania",0
23529,2019,"Ireland","Slovakia",0
23530,2019,"Ireland","Slovenia",0
23531,2019,"Ireland","Spain",0
23532,2019,"Ireland","Sweden",0
23533,2019,"Ireland","Switzerland",0
23534,2019,"Ireland","Turkey",0
23535,2019,"Ireland","United Kingdom",0
23536,2019,"Italy","Austria",0
23537,2019,"Italy","Belgium",0
23538,2019,"Italy","Bulgaria",0
23539,2019,"Italy","Croatia",0
23540,2019,"Italy","Cyprus",0
23541,2019,"Italy","Czech Republic",0
23542,2019,"Italy","Denmark",0
23543,2019,"Italy","Estonia",0
23544,2019,"Italy","Finland",0
23545,2019,"Italy","France",0
23546,2019,"Italy","Germany",1
23547,2019,"Italy","Greece",0
23548,2019,"Italy","Hungary",0
23549,2019,"Italy","Iceland",0
23550,2019,"Italy","Ireland",0
23551,2019,"Italy","Italy",0
23552,2019,"Italy","Latvia",0
23553,2019,"Italy","Liechtenstein",0
23554,2019,"Italy","Lithuania",0
23555,2019,"Italy","Luxembourg",0
23556,2019,"Italy","Malta",0
23557,2019,"Italy","Netherlands",0
23558,2019,"Italy","Norway",0
23559,2019,"Italy","Poland",0
23560,2019,"Italy","Portugal",0
23561,2019,"Italy","Romania",0
23562,2019,"Italy","Slovakia",0
23563,2019,"Italy","Slovenia",0
23564,2019,"Italy","Spain",0
23565,2019,"Italy","Sweden",0
23566,2019,"Italy","Switzerland",0
23567,2019,"Italy","Turkey",0
23568,2019,"Italy","United Kingdom",0
23569,2019,"Latvia","Austria",0
23570,2019,"Latvia","Belgium",0
23571,2019,"Latvia","Bulgaria",0
23572,2019,"Latvia","Croatia",0
23573,2019,"Latvia","Cyprus",0
23574,2019,"Latvia","Czech Republic",0
23575,2019,"Latvia","Denmark",0
23576,2019,"Latvia","Estonia",0
23577,2019,"Latvia","Finland",0
23578,2019,"Latvia","France",0
23579,2019,"Latvia","Germany",0
23580,2019,"Latvia","Greece",0
23581,2019,"Latvia","Hungary",0
23582,2019,"Latvia","Iceland",0
23583,2019,"Latvia","Ireland",0
23584,2019,"Latvia","Italy",0
23585,2019,"Latvia","Latvia",0
23586,2019,"Latvia","Liechtenstein",0
23587,2019,"Latvia","Lithuania",0
23588,2019,"Latvia","Luxembourg",0
23589,2019,"Latvia","Malta",0
23590,2019,"Latvia","Netherlands",0
23591,2019,"Latvia","Norway",0
23592,2019,"Latvia","Poland",0
23593,2019,"Latvia","Portugal",0
23594,2019,"Latvia","Romania",0
23595,2019,"Latvia","Slovakia",0
23596,2019,"Latvia","Slovenia",0
23597,2019,"Latvia","Spain",0
23598,2019,"Latvia","Sweden",0
23599,2019,"Latvia","Switzerland",0
23600,2019,"Latvia","Turkey",0
23601,2019,"Latvia","United Kingdom",0
23602,2019,"Liechtenstein","Austria",0
23603,2019,"Liechtenstein","Belgium",0
23604,2019,"Liechtenstein","Bulgaria",0
23605,2019,"Liechtenstein","Croatia",0
23606,2019,"Liechtenstein","Cyprus",0
23607,2019,"Liechtenstein","Czech Republic",0
23608,2019,"Liechtenstein","Denmark",0
23609,2019,"Liechtenstein","Estonia",0
23610,2019,"Liechtenstein","Finland",0
23611,2019,"Liechtenstein","France",0
23612,2019,"Liechtenstein","Germany",0
23613,2019,"Liechtenstein","Greece",0
23614,2019,"Liechtenstein","Hungary",0
23615,2019,"Liechtenstein","Iceland",0
23616,2019,"Liechtenstein","Ireland",0
23617,2019,"Liechtenstein","Italy",0
23618,2019,"Liechtenstein","Latvia",0
23619,2019,"Liechtenstein","Liechtenstein",0
23620,2019,"Liechtenstein","Lithuania",0
23621,2019,"Liechtenstein","Luxembourg",0
23622,2019,"Liechtenstein","Malta",0
23623,2019,"Liechtenstein","Netherlands",0
23624,2019,"Liechtenstein","Norway",0
23625,2019,"Liechtenstein","Poland",0
23626,2019,"Liechtenstein","Portugal",0
23627,2019,"Liechtenstein","Romania",0
23628,2019,"Liechtenstein","Slovakia",0
23629,2019,"Liechtenstein","Slovenia",0
23630,2019,"Liechtenstein","Spain",0
23631,2019,"Liechtenstein","Sweden",0
23632,2019,"Liechtenstein","Switzerland",0
23633,2019,"Liechtenstein","Turkey",0
23634,2019,"Liechtenstein","United Kingdom",0
23635,2019,"Lithuania","Austria",0
23636,2019,"Lithuania","Belgium",0
23637,2019,"Lithuania","Bulgaria",0
23638,2019,"Lithuania","Croatia",0
23639,2019,"Lithuania","Cyprus",0
23640,2019,"Lithuania","Czech Republic",0
23641,2019,"Lithuania","Denmark",0
23642,2019,"Lithuania","Estonia",0
23643,2019,"Lithuania","Finland",0
23644,2019,"Lithuania","France",0
23645,2019,"Lithuania","Germany",0
23646,2019,"Lithuania","Greece",0
23647,2019,"Lithuania","Hungary",0
23648,2019,"Lithuania","Iceland",0
23649,2019,"Lithuania","Ireland",0
23650,2019,"Lithuania","Italy",0
23651,2019,"Lithuania","Latvia",0
23652,2019,"Lithuania","Liechtenstein",0
23653,2019,"Lithuania","Lithuania",0
23654,2019,"Lithuania","Luxembourg",0
23655,2019,"Lithuania","Malta",0
23656,2019,"Lithuania","Netherlands",0
23657,2019,"Lithuania","Norway",0
23658,2019,"Lithuania","Poland",0
23659,2019,"Lithuania","Portugal",0
23660,2019,"Lithuania","Romania",0
23661,2019,"Lithuania","Slovakia",0
23662,2019,"Lithuania","Slovenia",0
23663,2019,"Lithuania","Spain",0
23664,2019,"Lithuania","Sweden",0
23665,2019,"Lithuania","Switzerland",0
23666,2019,"Lithuania","Turkey",0
23667,2019,"Lithuania","United Kingdom",0
23668,2019,"Luxembourg","Austria",0
23669,2019,"Luxembourg","Belgium",0
23670,2019,"Luxembourg","Bulgaria",0
23671,2019,"Luxembourg","Croatia",0
23672,2019,"Luxembourg","Cyprus",0
23673,2019,"Luxembourg","Czech Republic",0
23674,2019,"Luxembourg","Denmark",0
23675,2019,"Luxembourg","Estonia",0
23676,2019,"Luxembourg","Finland",0
23677,2019,"Luxembourg","France",0
23678,2019,"Luxembourg","Germany",0
23679,2019,"Luxembourg","Greece",0
23680,2019,"Luxembourg","Hungary",0
23681,2019,"Luxembourg","Iceland",0
23682,2019,"Luxembourg","Ireland",0
23683,2019,"Luxembourg","Italy",0
23684,2019,"Luxembourg","Latvia",0
23685,2019,"Luxembourg","Liechtenstein",0
23686,2019,"Luxembourg","Lithuania",0
23687,2019,"Luxembourg","Luxembourg",0
23688,2019,"Luxembourg","Malta",0
23689,2019,"Luxembourg","Netherlands",0
23690,2019,"Luxembourg","Norway",0
23691,2019,"Luxembourg","Poland",0
23692,2019,"Luxembourg","Portugal",0
23693,2019,"Luxembourg","Romania",0
23694,2019,"Luxembourg","Slovakia",0
23695,2019,"Luxembourg","Slovenia",0
23696,2019,"Luxembourg","Spain",0
23697,2019,"Luxembourg","Sweden",0
23698,2019,"Luxembourg","Switzerland",0
23699,2019,"Luxembourg","Turkey",0
23700,2019,"Luxembourg","United Kingdom",0
23701,2019,"Malta","Austria",0
23702,2019,"Malta","Belgium",0
23703,2019,"Malta","Bulgaria",0
23704,2019,"Malta","Croatia",0
23705,2019,"Malta","Cyprus",0
23706,2019,"Malta","Czech Republic",0
23707,2019,"Malta","Denmark",0
23708,2019,"Malta","Estonia",0
23709,2019,"Malta","Finland",0
23710,2019,"Malta","France",0
23711,2019,"Malta","Germany",1
23712,2019,"Malta","Greece",1
23713,2019,"Malta","Hungary",0
23714,2019,"Malta","Iceland",0
23715,2019,"Malta","Ireland",0
23716,2019,"Malta","Italy",0
23717,2019,"Malta","Latvia",0
23718,2019,"Malta","Liechtenstein",0
23719,2019,"Malta","Lithuania",0
23720,2019,"Malta","Luxembourg",0
23721,2019,"Malta","Malta",0
23722,2019,"Malta","Netherlands",0
23723,2019,"Malta","Norway",0
23724,2019,"Malta","Poland",0
23725,2019,"Malta","Portugal",0
23726,2019,"Malta","Romania",0
23727,2019,"Malta","Slovakia",0
23728,2019,"Malta","Slovenia",0
23729,2019,"Malta","Spain",0
23730,2019,"Malta","Sweden",0
23731,2019,"Malta","Switzerland",0
23732,2019,"Malta","Turkey",0
23733,2019,"Malta","United Kingdom",0
23734,2019,"Netherlands","Austria",0
23735,2019,"Netherlands","Belgium",0
23736,2019,"Netherlands","Bulgaria",0
23737,2019,"Netherlands","Croatia",0
23738,2019,"Netherlands","Cyprus",0
23739,2019,"Netherlands","Czech Republic",0
23740,2019,"Netherlands","Denmark",0
23741,2019,"Netherlands","Estonia",0
23742,2019,"Netherlands","Finland",0
23743,2019,"Netherlands","France",0
23744,2019,"Netherlands","Germany",0
23745,2019,"Netherlands","Greece",0
23746,2019,"Netherlands","Hungary",0
23747,2019,"Netherlands","Iceland",0
23748,2019,"Netherlands","Ireland",0
23749,2019,"Netherlands","Italy",0
23750,2019,"Netherlands","Latvia",0
23751,2019,"Netherlands","Liechtenstein",0
23752,2019,"Netherlands","Lithuania",0
23753,2019,"Netherlands","Luxembourg",0
23754,2019,"Netherlands","Malta",0
23755,2019,"Netherlands","Netherlands",0
23756,2019,"Netherlands","Norway",0
23757,2019,"Netherlands","Poland",0
23758,2019,"Netherlands","Portugal",0
23759,2019,"Netherlands","Romania",1
23760,2019,"Netherlands","Slovakia",0
23761,2019,"Netherlands","Slovenia",0
23762,2019,"Netherlands","Spain",0
23763,2019,"Netherlands","Sweden",0
23764,2019,"Netherlands","Switzerland",0
23765,2019,"Netherlands","Turkey",0
23766,2019,"Netherlands","United Kingdom",0
23767,2019,"Norway","Austria",0
23768,2019,"Norway","Belgium",0
23769,2019,"Norway","Bulgaria",0
23770,2019,"Norway","Croatia",0
23771,2019,"Norway","Cyprus",0
23772,2019,"Norway","Czech Republic",0
23773,2019,"Norway","Denmark",0
23774,2019,"Norway","Estonia",0
23775,2019,"Norway","Finland",0
23776,2019,"Norway","France",0
23777,2019,"Norway","Germany",0
23778,2019,"Norway","Greece",0
23779,2019,"Norway","Hungary",0
23780,2019,"Norway","Iceland",0
23781,2019,"Norway","Ireland",0
23782,2019,"Norway","Italy",0
23783,2019,"Norway","Latvia",0
23784,2019,"Norway","Liechtenstein",0
23785,2019,"Norway","Lithuania",0
23786,2019,"Norway","Luxembourg",0
23787,2019,"Norway","Malta",0
23788,2019,"Norway","Netherlands",0
23789,2019,"Norway","Norway",0
23790,2019,"Norway","Poland",0
23791,2019,"Norway","Portugal",0
23792,2019,"Norway","Romania",0
23793,2019,"Norway","Slovakia",0
23794,2019,"Norway","Slovenia",0
23795,2019,"Norway","Spain",0
23796,2019,"Norway","Sweden",0
23797,2019,"Norway","Switzerland",0
23798,2019,"Norway","Turkey",0
23799,2019,"Norway","United Kingdom",0
23800,2019,"Poland","Austria",0
23801,2019,"Poland","Belgium",0
23802,2019,"Poland","Bulgaria",0
23803,2019,"Poland","Croatia",0
23804,2019,"Poland","Cyprus",0
23805,2019,"Poland","Czech Republic",1
23806,2019,"Poland","Denmark",0
23807,2019,"Poland","Estonia",1
23808,2019,"Poland","Finland",0
23809,2019,"Poland","France",0
23810,2019,"Poland","Germany",0
23811,2019,"Poland","Greece",0
23812,2019,"Poland","Hungary",0
23813,2019,"Poland","Iceland",0
23814,2019,"Poland","Ireland",0
23815,2019,"Poland","Italy",0
23816,2019,"Poland","Latvia",0
23817,2019,"Poland","Liechtenstein",0
23818,2019,"Poland","Lithuania",0
23819,2019,"Poland","Luxembourg",0
23820,2019,"Poland","Malta",0
23821,2019,"Poland","Netherlands",0
23822,2019,"Poland","Norway",0
23823,2019,"Poland","Poland",0
23824,2019,"Poland","Portugal",0
23825,2019,"Poland","Romania",0
23826,2019,"Poland","Slovakia",0
23827,2019,"Poland","Slovenia",0
23828,2019,"Poland","Spain",0
23829,2019,"Poland","Sweden",0
23830,2019,"Poland","Switzerland",0
23831,2019,"Poland","Turkey",0
23832,2019,"Poland","United Kingdom",0
23833,2019,"Portugal","Austria",0
23834,2019,"Portugal","Belgium",0
23835,2019,"Portugal","Bulgaria",0
23836,2019,"Portugal","Croatia",0
23837,2019,"Portugal","Cyprus",0
23838,2019,"Portugal","Czech Republic",0
23839,2019,"Portugal","Denmark",0
23840,2019,"Portugal","Estonia",1
23841,2019,"Portugal","Finland",0
23842,2019,"Portugal","France",0
23843,2019,"Portugal","Germany",1
23844,2019,"Portugal","Greece",0
23845,2019,"Portugal","Hungary",0
23846,2019,"Portugal","Iceland",0
23847,2019,"Portugal","Ireland",0
23848,2019,"Portugal","Italy",0
23849,2019,"Portugal","Latvia",0
23850,2019,"Portugal","Liechtenstein",0
23851,2019,"Portugal","Lithuania",1
23852,2019,"Portugal","Luxembourg",0
23853,2019,"Portugal","Malta",0
23854,2019,"Portugal","Netherlands",1
23855,2019,"Portugal","Norway",0
23856,2019,"Portugal","Poland",0
23857,2019,"Portugal","Portugal",0
23858,2019,"Portugal","Romania",0
23859,2019,"Portugal","Slovakia",0
23860,2019,"Portugal","Slovenia",0
23861,2019,"Portugal","Spain",0
23862,2019,"Portugal","Sweden",0
23863,2019,"Portugal","Switzerland",0
23864,2019,"Portugal","Turkey",0
23865,2019,"Portugal","United Kingdom",1
23866,2019,"Romania","Austria",0
23867,2019,"Romania","Belgium",0
23868,2019,"Romania","Bulgaria",0
23869,2019,"Romania","Croatia",0
23870,2019,"Romania","Cyprus",0
23871,2019,"Romania","Czech Republic",0
23872,2019,"Romania","Denmark",0
23873,2019,"Romania","Estonia",0
23874,2019,"Romania","Finland",0
23875,2019,"Romania","France",0
23876,2019,"Romania","Germany",0
23877,2019,"Romania","Greece",1
23878,2019,"Romania","Hungary",0
23879,2019,"Romania","Iceland",0
23880,2019,"Romania","Ireland",0
23881,2019,"Romania","Italy",0
23882,2019,"Romania","Latvia",0
23883,2019,"Romania","Liechtenstein",0
23884,2019,"Romania","Lithuania",0
23885,2019,"Romania","Luxembourg",0
23886,2019,"Romania","Malta",0
23887,2019,"Romania","Netherlands",0
23888,2019,"Romania","Norway",0
23889,2019,"Romania","Poland",0
23890,2019,"Romania","Portugal",0
23891,2019,"Romania","Romania",0
23892,2019,"Romania","Slovakia",0
23893,2019,"Romania","Slovenia",0
23894,2019,"Romania","Spain",0
23895,2019,"Romania","Sweden",0
23896,2019,"Romania","Switzerland",0
23897,2019,"Romania","Turkey",0
23898,2019,"Romania","United Kingdom",0
23899,2019,"Slovakia","Austria",0
23900,2019,"Slovakia","Belgium",0
23901,2019,"Slovakia","Bulgaria",0
23902,2019,"Slovakia","Croatia",0
23903,2019,"Slovakia","Cyprus",0
23904,2019,"Slovakia","Czech Republic",0
23905,2019,"Slovakia","Denmark",0
23906,2019,"Slovakia","Estonia",0
23907,2019,"Slovakia","Finland",0
23908,2019,"Slovakia","France",0
23909,2019,"Slovakia","Germany",0
23910,2019,"Slovakia","Greece",0
23911,2019,"Slovakia","Hungary",0
23912,2019,"Slovakia","Iceland",0
23913,2019,"Slovakia","Ireland",0
23914,2019,"Slovakia","Italy",0
23915,2019,"Slovakia","Latvia",0
23916,2019,"Slovakia","Liechtenstein",0
23917,2019,"Slovakia","Lithuania",0
23918,2019,"Slovakia","Luxembourg",0
23919,2019,"Slovakia","Malta",0
23920,2019,"Slovakia","Netherlands",1
23921,2019,"Slovakia","Norway",0
23922,2019,"Slovakia","Poland",0
23923,2019,"Slovakia","Portugal",0
23924,2019,"Slovakia","Romania",0
23925,2019,"Slovakia","Slovakia",0
23926,2019,"Slovakia","Slovenia",0
23927,2019,"Slovakia","Spain",0
23928,2019,"Slovakia","Sweden",0
23929,2019,"Slovakia","Switzerland",0
23930,2019,"Slovakia","Turkey",0
23931,2019,"Slovakia","United Kingdom",0
23932,2019,"Slovenia","Austria",0
23933,2019,"Slovenia","Belgium",0
23934,2019,"Slovenia","Bulgaria",0
23935,2019,"Slovenia","Croatia",0
23936,2019,"Slovenia","Cyprus",0
23937,2019,"Slovenia","Czech Republic",0
23938,2019,"Slovenia","Denmark",0
23939,2019,"Slovenia","Estonia",0
23940,2019,"Slovenia","Finland",0
23941,2019,"Slovenia","France",0
23942,2019,"Slovenia","Germany",0
23943,2019,"Slovenia","Greece",0
23944,2019,"Slovenia","Hungary",0
23945,2019,"Slovenia","Iceland",0
23946,2019,"Slovenia","Ireland",0
23947,2019,"Slovenia","Italy",0
23948,2019,"Slovenia","Latvia",0
23949,2019,"Slovenia","Liechtenstein",0
23950,2019,"Slovenia","Lithuania",0
23951,2019,"Slovenia","Luxembourg",0
23952,2019,"Slovenia","Malta",0
23953,2019,"Slovenia","Netherlands",0
23954,2019,"Slovenia","Norway",0
23955,2019,"Slovenia","Poland",0
23956,2019,"Slovenia","Portugal",0
23957,2019,"Slovenia","Romania",0
23958,2019,"Slovenia","Slovakia",0
23959,2019,"Slovenia","Slovenia",0
23960,2019,"Slovenia","Spain",0
23961,2019,"Slovenia","Sweden",0
23962,2019,"Slovenia","Switzerland",0
23963,2019,"Slovenia","Turkey",0
23964,2019,"Slovenia","United Kingdom",0
23965,2019,"Spain","Austria",0
23966,2019,"Spain","Belgium",0
23967,2019,"Spain","Bulgaria",0
23968,2019,"Spain","Croatia",0
23969,2019,"Spain","Cyprus",0
23970,2019,"Spain","Czech Republic",0
23971,2019,"Spain","Denmark",0
23972,2019,"Spain","Estonia",0
23973,2019,"Spain","Finland",0
23974,2019,"Spain","France",0
23975,2019,"Spain","Germany",1
23976,2019,"Spain","Greece",0
23977,2019,"Spain","Hungary",0
23978,2019,"Spain","Iceland",0
23979,2019,"Spain","Ireland",0
23980,2019,"Spain","Italy",0
23981,2019,"Spain","Latvia",0
23982,2019,"Spain","Liechtenstein",0
23983,2019,"Spain","Lithuania",0
23984,2019,"Spain","Luxembourg",0
