"key_ID","year","response_by","notification_by","response_type","count"
43640,2018,"Austria","Austria","opinion",0
43641,2018,"Austria","Belgium","comment",1
43642,2018,"Austria","Belgium","opinion",0
43643,2018,"Austria","Bulgaria","comment",0
43644,2018,"Austria","Bulgaria","opinion",0
43645,2018,"Austria","Croatia","comment",0
43646,2018,"Austria","Croatia","opinion",0
43647,2018,"Austria","Cyprus","comment",0
43648,2018,"Austria","Cyprus","opinion",0
43649,2018,"Austria","Czech Republic","comment",1
43650,2018,"Austria","Czech Republic","opinion",2
43651,2018,"Austria","Denmark","comment",0
43652,2018,"Austria","Denmark","opinion",0
43653,2018,"Austria","Estonia","comment",0
43654,2018,"Austria","Estonia","opinion",0
43655,2018,"Austria","Finland","comment",0
43656,2018,"Austria","Finland","opinion",0
43657,2018,"Austria","France","comment",0
43658,2018,"Austria","France","opinion",0
43659,2018,"Austria","Germany","comment",0
43660,2018,"Austria","Germany","opinion",0
43661,2018,"Austria","Greece","comment",0
43662,2018,"Austria","Greece","opinion",0
43663,2018,"Austria","Hungary","comment",0
43664,2018,"Austria","Hungary","opinion",0
43665,2018,"Austria","Iceland","comment",0
43666,2018,"Austria","Iceland","opinion",0
43667,2018,"Austria","Ireland","comment",0
43668,2018,"Austria","Ireland","opinion",0
43669,2018,"Austria","Italy","comment",0
43670,2018,"Austria","Italy","opinion",0
43671,2018,"Austria","Latvia","comment",0
43672,2018,"Austria","Latvia","opinion",0
43673,2018,"Austria","Liechtenstein","comment",0
43674,2018,"Austria","Liechtenstein","opinion",0
43675,2018,"Austria","Lithuania","comment",0
43676,2018,"Austria","Lithuania","opinion",0
43677,2018,"Austria","Luxembourg","comment",0
43678,2018,"Austria","Luxembourg","opinion",0
43679,2018,"Austria","Malta","comment",0
43680,2018,"Austria","Malta","opinion",0
43681,2018,"Austria","Netherlands","comment",0
43682,2018,"Austria","Netherlands","opinion",0
43683,2018,"Austria","Norway","comment",0
43684,2018,"Austria","Norway","opinion",0
43685,2018,"Austria","Poland","comment",1
43686,2018,"Austria","Poland","opinion",0
43687,2018,"Austria","Portugal","comment",0
43688,2018,"Austria","Portugal","opinion",0
43689,2018,"Austria","Romania","comment",0
43690,2018,"Austria","Romania","opinion",1
43691,2018,"Austria","Slovakia","comment",2
43692,2018,"Austria","Slovakia","opinion",1
43693,2018,"Austria","Slovenia","comment",0
43694,2018,"Austria","Slovenia","opinion",0
43695,2018,"Austria","Spain","comment",1
43696,2018,"Austria","Spain","opinion",0
43697,2018,"Austria","Sweden","comment",0
43698,2018,"Austria","Sweden","opinion",0
43699,2018,"Austria","Switzerland","comment",0
43700,2018,"Austria","Switzerland","opinion",0
43701,2018,"Austria","Turkey","comment",0
43702,2018,"Austria","Turkey","opinion",0
43703,2018,"Austria","United Kingdom","comment",0
43704,2018,"Austria","United Kingdom","opinion",0
43705,2018,"Belgium","Austria","comment",0
43706,2018,"Belgium","Austria","opinion",0
43707,2018,"Belgium","Belgium","comment",0
43708,2018,"Belgium","Belgium","opinion",0
43709,2018,"Belgium","Bulgaria","comment",0
43710,2018,"Belgium","Bulgaria","opinion",1
43711,2018,"Belgium","Croatia","comment",0
43712,2018,"Belgium","Croatia","opinion",0
43713,2018,"Belgium","Cyprus","comment",0
43714,2018,"Belgium","Cyprus","opinion",0
43715,2018,"Belgium","Czech Republic","comment",0
43716,2018,"Belgium","Czech Republic","opinion",0
43717,2018,"Belgium","Denmark","comment",0
43718,2018,"Belgium","Denmark","opinion",0
43719,2018,"Belgium","Estonia","comment",0
43720,2018,"Belgium","Estonia","opinion",0
43721,2018,"Belgium","Finland","comment",0
43722,2018,"Belgium","Finland","opinion",0
43723,2018,"Belgium","France","comment",0
43724,2018,"Belgium","France","opinion",0
43725,2018,"Belgium","Germany","comment",0
43726,2018,"Belgium","Germany","opinion",0
43727,2018,"Belgium","Greece","comment",0
43728,2018,"Belgium","Greece","opinion",0
43729,2018,"Belgium","Hungary","comment",0
43730,2018,"Belgium","Hungary","opinion",0
43731,2018,"Belgium","Iceland","comment",0
43732,2018,"Belgium","Iceland","opinion",0
43733,2018,"Belgium","Ireland","comment",0
43734,2018,"Belgium","Ireland","opinion",0
43735,2018,"Belgium","Italy","comment",0
43736,2018,"Belgium","Italy","opinion",0
43737,2018,"Belgium","Latvia","comment",0
43738,2018,"Belgium","Latvia","opinion",0
43739,2018,"Belgium","Liechtenstein","comment",0
43740,2018,"Belgium","Liechtenstein","opinion",0
43741,2018,"Belgium","Lithuania","comment",0
43742,2018,"Belgium","Lithuania","opinion",0
43743,2018,"Belgium","Luxembourg","comment",0
43744,2018,"Belgium","Luxembourg","opinion",0
43745,2018,"Belgium","Malta","comment",0
43746,2018,"Belgium","Malta","opinion",0
43747,2018,"Belgium","Netherlands","comment",0
43748,2018,"Belgium","Netherlands","opinion",0
43749,2018,"Belgium","Norway","comment",0
43750,2018,"Belgium","Norway","opinion",0
43751,2018,"Belgium","Poland","comment",0
43752,2018,"Belgium","Poland","opinion",0
43753,2018,"Belgium","Portugal","comment",0
43754,2018,"Belgium","Portugal","opinion",0
43755,2018,"Belgium","Romania","comment",0
43756,2018,"Belgium","Romania","opinion",0
43757,2018,"Belgium","Slovakia","comment",0
43758,2018,"Belgium","Slovakia","opinion",0
43759,2018,"Belgium","Slovenia","comment",0
43760,2018,"Belgium","Slovenia","opinion",0
43761,2018,"Belgium","Spain","comment",0
43762,2018,"Belgium","Spain","opinion",0
43763,2018,"Belgium","Sweden","comment",0
43764,2018,"Belgium","Sweden","opinion",0
43765,2018,"Belgium","Switzerland","comment",0
43766,2018,"Belgium","Switzerland","opinion",0
43767,2018,"Belgium","Turkey","comment",0
43768,2018,"Belgium","Turkey","opinion",0
43769,2018,"Belgium","United Kingdom","comment",0
43770,2018,"Belgium","United Kingdom","opinion",0
43771,2018,"Bulgaria","Austria","comment",0
43772,2018,"Bulgaria","Austria","opinion",0
43773,2018,"Bulgaria","Belgium","comment",0
43774,2018,"Bulgaria","Belgium","opinion",1
43775,2018,"Bulgaria","Bulgaria","comment",0
43776,2018,"Bulgaria","Bulgaria","opinion",0
43777,2018,"Bulgaria","Croatia","comment",0
43778,2018,"Bulgaria","Croatia","opinion",0
43779,2018,"Bulgaria","Cyprus","comment",0
43780,2018,"Bulgaria","Cyprus","opinion",0
43781,2018,"Bulgaria","Czech Republic","comment",0
43782,2018,"Bulgaria","Czech Republic","opinion",0
43783,2018,"Bulgaria","Denmark","comment",0
43784,2018,"Bulgaria","Denmark","opinion",0
43785,2018,"Bulgaria","Estonia","comment",0
43786,2018,"Bulgaria","Estonia","opinion",0
43787,2018,"Bulgaria","Finland","comment",0
43788,2018,"Bulgaria","Finland","opinion",0
43789,2018,"Bulgaria","France","comment",0
43790,2018,"Bulgaria","France","opinion",0
43791,2018,"Bulgaria","Germany","comment",0
43792,2018,"Bulgaria","Germany","opinion",0
43793,2018,"Bulgaria","Greece","comment",0
43794,2018,"Bulgaria","Greece","opinion",0
43795,2018,"Bulgaria","Hungary","comment",0
43796,2018,"Bulgaria","Hungary","opinion",0
43797,2018,"Bulgaria","Iceland","comment",0
43798,2018,"Bulgaria","Iceland","opinion",0
43799,2018,"Bulgaria","Ireland","comment",0
43800,2018,"Bulgaria","Ireland","opinion",1
43801,2018,"Bulgaria","Italy","comment",0
43802,2018,"Bulgaria","Italy","opinion",0
43803,2018,"Bulgaria","Latvia","comment",0
43804,2018,"Bulgaria","Latvia","opinion",1
43805,2018,"Bulgaria","Liechtenstein","comment",0
43806,2018,"Bulgaria","Liechtenstein","opinion",0
43807,2018,"Bulgaria","Lithuania","comment",0
43808,2018,"Bulgaria","Lithuania","opinion",0
43809,2018,"Bulgaria","Luxembourg","comment",0
43810,2018,"Bulgaria","Luxembourg","opinion",0
43811,2018,"Bulgaria","Malta","comment",0
43812,2018,"Bulgaria","Malta","opinion",0
43813,2018,"Bulgaria","Netherlands","comment",0
43814,2018,"Bulgaria","Netherlands","opinion",0
43815,2018,"Bulgaria","Norway","comment",0
43816,2018,"Bulgaria","Norway","opinion",0
43817,2018,"Bulgaria","Poland","comment",0
43818,2018,"Bulgaria","Poland","opinion",0
43819,2018,"Bulgaria","Portugal","comment",0
43820,2018,"Bulgaria","Portugal","opinion",0
43821,2018,"Bulgaria","Romania","comment",0
43822,2018,"Bulgaria","Romania","opinion",0
43823,2018,"Bulgaria","Slovakia","comment",0
43824,2018,"Bulgaria","Slovakia","opinion",0
43825,2018,"Bulgaria","Slovenia","comment",0
43826,2018,"Bulgaria","Slovenia","opinion",1
43827,2018,"Bulgaria","Spain","comment",0
43828,2018,"Bulgaria","Spain","opinion",0
43829,2018,"Bulgaria","Sweden","comment",0
43830,2018,"Bulgaria","Sweden","opinion",0
43831,2018,"Bulgaria","Switzerland","comment",0
43832,2018,"Bulgaria","Switzerland","opinion",0
43833,2018,"Bulgaria","Turkey","comment",0
43834,2018,"Bulgaria","Turkey","opinion",0
43835,2018,"Bulgaria","United Kingdom","comment",0
43836,2018,"Bulgaria","United Kingdom","opinion",0
43837,2018,"Commission","Austria","comment",25
43838,2018,"Commission","Austria","opinion",0
43839,2018,"Commission","Belgium","comment",12
43840,2018,"Commission","Belgium","opinion",1
43841,2018,"Commission","Bulgaria","comment",5
43842,2018,"Commission","Bulgaria","opinion",4
43843,2018,"Commission","Croatia","comment",2
43844,2018,"Commission","Croatia","opinion",1
43845,2018,"Commission","Cyprus","comment",0
43846,2018,"Commission","Cyprus","opinion",0
43847,2018,"Commission","Czech Republic","comment",23
43848,2018,"Commission","Czech Republic","opinion",1
43849,2018,"Commission","Denmark","comment",2
43850,2018,"Commission","Denmark","opinion",0
43851,2018,"Commission","Estonia","comment",6
43852,2018,"Commission","Estonia","opinion",1
43853,2018,"Commission","Finland","comment",25
43854,2018,"Commission","Finland","opinion",2
43855,2018,"Commission","France","comment",14
43856,2018,"Commission","France","opinion",2
43857,2018,"Commission","Germany","comment",7
43858,2018,"Commission","Germany","opinion",0
43859,2018,"Commission","Greece","comment",13
43860,2018,"Commission","Greece","opinion",10
43861,2018,"Commission","Hungary","comment",1
43862,2018,"Commission","Hungary","opinion",1
43863,2018,"Commission","Iceland","comment",1
43864,2018,"Commission","Iceland","opinion",0
43865,2018,"Commission","Ireland","comment",1
43866,2018,"Commission","Ireland","opinion",0
43867,2018,"Commission","Italy","comment",8
43868,2018,"Commission","Italy","opinion",2
43869,2018,"Commission","Latvia","comment",1
43870,2018,"Commission","Latvia","opinion",0
43871,2018,"Commission","Liechtenstein","comment",1
43872,2018,"Commission","Liechtenstein","opinion",0
43873,2018,"Commission","Lithuania","comment",5
43874,2018,"Commission","Lithuania","opinion",2
43875,2018,"Commission","Luxembourg","comment",1
43876,2018,"Commission","Luxembourg","opinion",0
43877,2018,"Commission","Malta","comment",11
43878,2018,"Commission","Malta","opinion",1
43879,2018,"Commission","Netherlands","comment",2
43880,2018,"Commission","Netherlands","opinion",0
43881,2018,"Commission","Norway","comment",4
43882,2018,"Commission","Norway","opinion",0
43883,2018,"Commission","Poland","comment",7
43884,2018,"Commission","Poland","opinion",0
43885,2018,"Commission","Portugal","comment",1
43886,2018,"Commission","Portugal","opinion",1
43887,2018,"Commission","Romania","comment",1
43888,2018,"Commission","Romania","opinion",1
43889,2018,"Commission","Slovakia","comment",4
43890,2018,"Commission","Slovakia","opinion",1
43891,2018,"Commission","Slovenia","comment",4
43892,2018,"Commission","Slovenia","opinion",2
43893,2018,"Commission","Spain","comment",13
43894,2018,"Commission","Spain","opinion",6
43895,2018,"Commission","Sweden","comment",14
43896,2018,"Commission","Sweden","opinion",1
43897,2018,"Commission","Switzerland","comment",1
43898,2018,"Commission","Switzerland","opinion",0
43899,2018,"Commission","Turkey","comment",0
43900,2018,"Commission","Turkey","opinion",0
43901,2018,"Commission","United Kingdom","comment",7
43902,2018,"Commission","United Kingdom","opinion",0
43903,2018,"Croatia","Austria","comment",0
43904,2018,"Croatia","Austria","opinion",0
43905,2018,"Croatia","Belgium","comment",0
43906,2018,"Croatia","Belgium","opinion",1
43907,2018,"Croatia","Bulgaria","comment",0
43908,2018,"Croatia","Bulgaria","opinion",0
43909,2018,"Croatia","Croatia","comment",0
43910,2018,"Croatia","Croatia","opinion",0
43911,2018,"Croatia","Cyprus","comment",0
43912,2018,"Croatia","Cyprus","opinion",0
43913,2018,"Croatia","Czech Republic","comment",0
43914,2018,"Croatia","Czech Republic","opinion",0
43915,2018,"Croatia","Denmark","comment",0
43916,2018,"Croatia","Denmark","opinion",0
43917,2018,"Croatia","Estonia","comment",0
43918,2018,"Croatia","Estonia","opinion",0
43919,2018,"Croatia","Finland","comment",0
43920,2018,"Croatia","Finland","opinion",0
43921,2018,"Croatia","France","comment",0
43922,2018,"Croatia","France","opinion",0
43923,2018,"Croatia","Germany","comment",0
43924,2018,"Croatia","Germany","opinion",0
43925,2018,"Croatia","Greece","comment",0
43926,2018,"Croatia","Greece","opinion",0
43927,2018,"Croatia","Hungary","comment",0
43928,2018,"Croatia","Hungary","opinion",0
43929,2018,"Croatia","Iceland","comment",0
43930,2018,"Croatia","Iceland","opinion",0
43931,2018,"Croatia","Ireland","comment",0
43932,2018,"Croatia","Ireland","opinion",0
43933,2018,"Croatia","Italy","comment",0
43934,2018,"Croatia","Italy","opinion",0
43935,2018,"Croatia","Latvia","comment",0
43936,2018,"Croatia","Latvia","opinion",0
43937,2018,"Croatia","Liechtenstein","comment",0
43938,2018,"Croatia","Liechtenstein","opinion",0
43939,2018,"Croatia","Lithuania","comment",0
43940,2018,"Croatia","Lithuania","opinion",0
43941,2018,"Croatia","Luxembourg","comment",0
43942,2018,"Croatia","Luxembourg","opinion",0
43943,2018,"Croatia","Malta","comment",0
43944,2018,"Croatia","Malta","opinion",0
43945,2018,"Croatia","Netherlands","comment",0
43946,2018,"Croatia","Netherlands","opinion",0
43947,2018,"Croatia","Norway","comment",0
43948,2018,"Croatia","Norway","opinion",0
43949,2018,"Croatia","Poland","comment",0
43950,2018,"Croatia","Poland","opinion",0
43951,2018,"Croatia","Portugal","comment",0
43952,2018,"Croatia","Portugal","opinion",0
43953,2018,"Croatia","Romania","comment",0
43954,2018,"Croatia","Romania","opinion",0
43955,2018,"Croatia","Slovakia","comment",0
43956,2018,"Croatia","Slovakia","opinion",0
43957,2018,"Croatia","Slovenia","comment",0
43958,2018,"Croatia","Slovenia","opinion",0
43959,2018,"Croatia","Spain","comment",0
43960,2018,"Croatia","Spain","opinion",0
43961,2018,"Croatia","Sweden","comment",0
43962,2018,"Croatia","Sweden","opinion",0
43963,2018,"Croatia","Switzerland","comment",0
43964,2018,"Croatia","Switzerland","opinion",0
43965,2018,"Croatia","Turkey","comment",0
43966,2018,"Croatia","Turkey","opinion",0
43967,2018,"Croatia","United Kingdom","comment",0
43968,2018,"Croatia","United Kingdom","opinion",0
43969,2018,"Cyprus","Austria","comment",0
43970,2018,"Cyprus","Austria","opinion",0
43971,2018,"Cyprus","Belgium","comment",0
43972,2018,"Cyprus","Belgium","opinion",0
43973,2018,"Cyprus","Bulgaria","comment",0
43974,2018,"Cyprus","Bulgaria","opinion",0
43975,2018,"Cyprus","Croatia","comment",0
43976,2018,"Cyprus","Croatia","opinion",0
43977,2018,"Cyprus","Cyprus","comment",0
43978,2018,"Cyprus","Cyprus","opinion",0
43979,2018,"Cyprus","Czech Republic","comment",0
43980,2018,"Cyprus","Czech Republic","opinion",0
43981,2018,"Cyprus","Denmark","comment",0
43982,2018,"Cyprus","Denmark","opinion",0
43983,2018,"Cyprus","Estonia","comment",0
43984,2018,"Cyprus","Estonia","opinion",0
43985,2018,"Cyprus","Finland","comment",0
43986,2018,"Cyprus","Finland","opinion",0
43987,2018,"Cyprus","France","comment",0
43988,2018,"Cyprus","France","opinion",0
43989,2018,"Cyprus","Germany","comment",0
43990,2018,"Cyprus","Germany","opinion",0
43991,2018,"Cyprus","Greece","comment",0
43992,2018,"Cyprus","Greece","opinion",0
43993,2018,"Cyprus","Hungary","comment",0
43994,2018,"Cyprus","Hungary","opinion",0
43995,2018,"Cyprus","Iceland","comment",0
43996,2018,"Cyprus","Iceland","opinion",0
43997,2018,"Cyprus","Ireland","comment",0
43998,2018,"Cyprus","Ireland","opinion",0
43999,2018,"Cyprus","Italy","comment",0
44000,2018,"Cyprus","Italy","opinion",0
44001,2018,"Cyprus","Latvia","comment",0
44002,2018,"Cyprus","Latvia","opinion",0
44003,2018,"Cyprus","Liechtenstein","comment",0
44004,2018,"Cyprus","Liechtenstein","opinion",0
44005,2018,"Cyprus","Lithuania","comment",0
44006,2018,"Cyprus","Lithuania","opinion",0
44007,2018,"Cyprus","Luxembourg","comment",0
44008,2018,"Cyprus","Luxembourg","opinion",0
44009,2018,"Cyprus","Malta","comment",0
44010,2018,"Cyprus","Malta","opinion",0
44011,2018,"Cyprus","Netherlands","comment",0
44012,2018,"Cyprus","Netherlands","opinion",0
44013,2018,"Cyprus","Norway","comment",0
44014,2018,"Cyprus","Norway","opinion",0
44015,2018,"Cyprus","Poland","comment",0
44016,2018,"Cyprus","Poland","opinion",0
44017,2018,"Cyprus","Portugal","comment",0
44018,2018,"Cyprus","Portugal","opinion",0
44019,2018,"Cyprus","Romania","comment",0
44020,2018,"Cyprus","Romania","opinion",0
44021,2018,"Cyprus","Slovakia","comment",0
44022,2018,"Cyprus","Slovakia","opinion",0
44023,2018,"Cyprus","Slovenia","comment",0
44024,2018,"Cyprus","Slovenia","opinion",0
44025,2018,"Cyprus","Spain","comment",0
44026,2018,"Cyprus","Spain","opinion",0
44027,2018,"Cyprus","Sweden","comment",0
44028,2018,"Cyprus","Sweden","opinion",0
44029,2018,"Cyprus","Switzerland","comment",0
44030,2018,"Cyprus","Switzerland","opinion",0
44031,2018,"Cyprus","Turkey","comment",0
44032,2018,"Cyprus","Turkey","opinion",0
44033,2018,"Cyprus","United Kingdom","comment",0
44034,2018,"Cyprus","United Kingdom","opinion",0
44035,2018,"Czech Republic","Austria","comment",0
44036,2018,"Czech Republic","Austria","opinion",0
44037,2018,"Czech Republic","Belgium","comment",0
44038,2018,"Czech Republic","Belgium","opinion",1
44039,2018,"Czech Republic","Bulgaria","comment",0
44040,2018,"Czech Republic","Bulgaria","opinion",1
44041,2018,"Czech Republic","Croatia","comment",0
44042,2018,"Czech Republic","Croatia","opinion",0
44043,2018,"Czech Republic","Cyprus","comment",0
44044,2018,"Czech Republic","Cyprus","opinion",0
44045,2018,"Czech Republic","Czech Republic","comment",0
44046,2018,"Czech Republic","Czech Republic","opinion",0
44047,2018,"Czech Republic","Denmark","comment",0
44048,2018,"Czech Republic","Denmark","opinion",0
44049,2018,"Czech Republic","Estonia","comment",0
44050,2018,"Czech Republic","Estonia","opinion",0
44051,2018,"Czech Republic","Finland","comment",0
44052,2018,"Czech Republic","Finland","opinion",0
44053,2018,"Czech Republic","France","comment",0
44054,2018,"Czech Republic","France","opinion",2
44055,2018,"Czech Republic","Germany","comment",0
44056,2018,"Czech Republic","Germany","opinion",0
44057,2018,"Czech Republic","Greece","comment",0
44058,2018,"Czech Republic","Greece","opinion",0
44059,2018,"Czech Republic","Hungary","comment",0
44060,2018,"Czech Republic","Hungary","opinion",0
44061,2018,"Czech Republic","Iceland","comment",0
44062,2018,"Czech Republic","Iceland","opinion",0
44063,2018,"Czech Republic","Ireland","comment",0
44064,2018,"Czech Republic","Ireland","opinion",0
44065,2018,"Czech Republic","Italy","comment",0
44066,2018,"Czech Republic","Italy","opinion",1
44067,2018,"Czech Republic","Latvia","comment",0
44068,2018,"Czech Republic","Latvia","opinion",0
44069,2018,"Czech Republic","Liechtenstein","comment",0
44070,2018,"Czech Republic","Liechtenstein","opinion",0
44071,2018,"Czech Republic","Lithuania","comment",0
44072,2018,"Czech Republic","Lithuania","opinion",0
44073,2018,"Czech Republic","Luxembourg","comment",0
44074,2018,"Czech Republic","Luxembourg","opinion",0
44075,2018,"Czech Republic","Malta","comment",0
44076,2018,"Czech Republic","Malta","opinion",0
44077,2018,"Czech Republic","Netherlands","comment",0
44078,2018,"Czech Republic","Netherlands","opinion",0
44079,2018,"Czech Republic","Norway","comment",0
44080,2018,"Czech Republic","Norway","opinion",0
44081,2018,"Czech Republic","Poland","comment",0
44082,2018,"Czech Republic","Poland","opinion",0
44083,2018,"Czech Republic","Portugal","comment",0
44084,2018,"Czech Republic","Portugal","opinion",0
44085,2018,"Czech Republic","Romania","comment",0
44086,2018,"Czech Republic","Romania","opinion",1
44087,2018,"Czech Republic","Slovakia","comment",1
44088,2018,"Czech Republic","Slovakia","opinion",0
44089,2018,"Czech Republic","Slovenia","comment",0
44090,2018,"Czech Republic","Slovenia","opinion",0
44091,2018,"Czech Republic","Spain","comment",0
44092,2018,"Czech Republic","Spain","opinion",0
44093,2018,"Czech Republic","Sweden","comment",0
44094,2018,"Czech Republic","Sweden","opinion",0
44095,2018,"Czech Republic","Switzerland","comment",0
44096,2018,"Czech Republic","Switzerland","opinion",0
44097,2018,"Czech Republic","Turkey","comment",0
44098,2018,"Czech Republic","Turkey","opinion",0
44099,2018,"Czech Republic","United Kingdom","comment",0
44100,2018,"Czech Republic","United Kingdom","opinion",0
44101,2018,"Denmark","Austria","comment",0
44102,2018,"Denmark","Austria","opinion",0
44103,2018,"Denmark","Belgium","comment",0
44104,2018,"Denmark","Belgium","opinion",0
44105,2018,"Denmark","Bulgaria","comment",0
44106,2018,"Denmark","Bulgaria","opinion",0
44107,2018,"Denmark","Croatia","comment",0
44108,2018,"Denmark","Croatia","opinion",0
44109,2018,"Denmark","Cyprus","comment",0
44110,2018,"Denmark","Cyprus","opinion",0
44111,2018,"Denmark","Czech Republic","comment",0
44112,2018,"Denmark","Czech Republic","opinion",0
44113,2018,"Denmark","Denmark","comment",0
44114,2018,"Denmark","Denmark","opinion",0
44115,2018,"Denmark","Estonia","comment",0
44116,2018,"Denmark","Estonia","opinion",0
44117,2018,"Denmark","Finland","comment",0
44118,2018,"Denmark","Finland","opinion",0
44119,2018,"Denmark","France","comment",0
44120,2018,"Denmark","France","opinion",0
44121,2018,"Denmark","Germany","comment",0
44122,2018,"Denmark","Germany","opinion",0
44123,2018,"Denmark","Greece","comment",0
44124,2018,"Denmark","Greece","opinion",0
44125,2018,"Denmark","Hungary","comment",1
44126,2018,"Denmark","Hungary","opinion",0
44127,2018,"Denmark","Iceland","comment",0
44128,2018,"Denmark","Iceland","opinion",0
44129,2018,"Denmark","Ireland","comment",1
44130,2018,"Denmark","Ireland","opinion",0
44131,2018,"Denmark","Italy","comment",0
44132,2018,"Denmark","Italy","opinion",0
44133,2018,"Denmark","Latvia","comment",0
44134,2018,"Denmark","Latvia","opinion",0
44135,2018,"Denmark","Liechtenstein","comment",0
44136,2018,"Denmark","Liechtenstein","opinion",0
44137,2018,"Denmark","Lithuania","comment",0
44138,2018,"Denmark","Lithuania","opinion",0
44139,2018,"Denmark","Luxembourg","comment",0
44140,2018,"Denmark","Luxembourg","opinion",0
44141,2018,"Denmark","Malta","comment",0
44142,2018,"Denmark","Malta","opinion",0
44143,2018,"Denmark","Netherlands","comment",0
44144,2018,"Denmark","Netherlands","opinion",0
44145,2018,"Denmark","Norway","comment",0
44146,2018,"Denmark","Norway","opinion",0
44147,2018,"Denmark","Poland","comment",0
44148,2018,"Denmark","Poland","opinion",0
44149,2018,"Denmark","Portugal","comment",0
44150,2018,"Denmark","Portugal","opinion",0
44151,2018,"Denmark","Romania","comment",0
44152,2018,"Denmark","Romania","opinion",0
44153,2018,"Denmark","Slovakia","comment",0
44154,2018,"Denmark","Slovakia","opinion",0
44155,2018,"Denmark","Slovenia","comment",0
44156,2018,"Denmark","Slovenia","opinion",0
44157,2018,"Denmark","Spain","comment",0
44158,2018,"Denmark","Spain","opinion",0
44159,2018,"Denmark","Sweden","comment",0
44160,2018,"Denmark","Sweden","opinion",0
44161,2018,"Denmark","Switzerland","comment",0
44162,2018,"Denmark","Switzerland","opinion",0
44163,2018,"Denmark","Turkey","comment",0
44164,2018,"Denmark","Turkey","opinion",0
44165,2018,"Denmark","United Kingdom","comment",0
44166,2018,"Denmark","United Kingdom","opinion",0
44167,2018,"Estonia","Austria","comment",0
44168,2018,"Estonia","Austria","opinion",0
44169,2018,"Estonia","Belgium","comment",0
44170,2018,"Estonia","Belgium","opinion",0
44171,2018,"Estonia","Bulgaria","comment",0
44172,2018,"Estonia","Bulgaria","opinion",0
44173,2018,"Estonia","Croatia","comment",0
44174,2018,"Estonia","Croatia","opinion",0
44175,2018,"Estonia","Cyprus","comment",0
44176,2018,"Estonia","Cyprus","opinion",0
44177,2018,"Estonia","Czech Republic","comment",0
44178,2018,"Estonia","Czech Republic","opinion",0
44179,2018,"Estonia","Denmark","comment",0
44180,2018,"Estonia","Denmark","opinion",0
44181,2018,"Estonia","Estonia","comment",0
44182,2018,"Estonia","Estonia","opinion",0
44183,2018,"Estonia","Finland","comment",0
44184,2018,"Estonia","Finland","opinion",0
44185,2018,"Estonia","France","comment",0
44186,2018,"Estonia","France","opinion",0
44187,2018,"Estonia","Germany","comment",0
44188,2018,"Estonia","Germany","opinion",0
44189,2018,"Estonia","Greece","comment",0
44190,2018,"Estonia","Greece","opinion",0
44191,2018,"Estonia","Hungary","comment",0
44192,2018,"Estonia","Hungary","opinion",0
44193,2018,"Estonia","Iceland","comment",0
44194,2018,"Estonia","Iceland","opinion",0
44195,2018,"Estonia","Ireland","comment",0
44196,2018,"Estonia","Ireland","opinion",0
44197,2018,"Estonia","Italy","comment",0
44198,2018,"Estonia","Italy","opinion",0
44199,2018,"Estonia","Latvia","comment",0
44200,2018,"Estonia","Latvia","opinion",0
44201,2018,"Estonia","Liechtenstein","comment",0
44202,2018,"Estonia","Liechtenstein","opinion",0
44203,2018,"Estonia","Lithuania","comment",0
44204,2018,"Estonia","Lithuania","opinion",0
44205,2018,"Estonia","Luxembourg","comment",0
44206,2018,"Estonia","Luxembourg","opinion",0
44207,2018,"Estonia","Malta","comment",0
44208,2018,"Estonia","Malta","opinion",0
44209,2018,"Estonia","Netherlands","comment",0
44210,2018,"Estonia","Netherlands","opinion",0
44211,2018,"Estonia","Norway","comment",0
44212,2018,"Estonia","Norway","opinion",0
44213,2018,"Estonia","Poland","comment",0
44214,2018,"Estonia","Poland","opinion",1
44215,2018,"Estonia","Portugal","comment",0
44216,2018,"Estonia","Portugal","opinion",0
44217,2018,"Estonia","Romania","comment",0
44218,2018,"Estonia","Romania","opinion",0
44219,2018,"Estonia","Slovakia","comment",0
44220,2018,"Estonia","Slovakia","opinion",0
44221,2018,"Estonia","Slovenia","comment",0
44222,2018,"Estonia","Slovenia","opinion",0
44223,2018,"Estonia","Spain","comment",0
44224,2018,"Estonia","Spain","opinion",0
44225,2018,"Estonia","Sweden","comment",0
44226,2018,"Estonia","Sweden","opinion",0
44227,2018,"Estonia","Switzerland","comment",0
44228,2018,"Estonia","Switzerland","opinion",0
44229,2018,"Estonia","Turkey","comment",0
44230,2018,"Estonia","Turkey","opinion",0
44231,2018,"Estonia","United Kingdom","comment",0
44232,2018,"Estonia","United Kingdom","opinion",0
44233,2018,"European Free Trade Association","Austria","comment",0
44234,2018,"European Free Trade Association","Austria","opinion",0
44235,2018,"European Free Trade Association","Belgium","comment",0
44236,2018,"European Free Trade Association","Belgium","opinion",0
44237,2018,"European Free Trade Association","Bulgaria","comment",0
44238,2018,"European Free Trade Association","Bulgaria","opinion",0
44239,2018,"European Free Trade Association","Croatia","comment",0
44240,2018,"European Free Trade Association","Croatia","opinion",0
44241,2018,"European Free Trade Association","Cyprus","comment",0
44242,2018,"European Free Trade Association","Cyprus","opinion",0
44243,2018,"European Free Trade Association","Czech Republic","comment",0
44244,2018,"European Free Trade Association","Czech Republic","opinion",0
44245,2018,"European Free Trade Association","Denmark","comment",0
