"key_ID","year","from_node","to_node","edge_type","edge_weight"
4010,2013,"Germany","France","comment",1
4011,2013,"Germany","Hungary","comment",1
4012,2013,"Germany","Luxembourg","comment",3
4013,2013,"Germany","Netherlands","comment",1
4014,2013,"Germany","Slovakia","comment",2
4015,2013,"Germany","Slovenia","comment",1
4016,2013,"Germany","Spain","comment",5
4017,2013,"Germany","Sweden","comment",1
4018,2013,"Germany","United Kingdom","comment",1
4019,2013,"Greece","France","comment",1
4020,2013,"Hungary","United Kingdom","comment",1
4021,2013,"Ireland","Belgium","comment",1
4022,2013,"Ireland","Germany","comment",1
4023,2013,"Italy","Belgium","opinion",1
4024,2013,"Italy","Bulgaria","comment",1
4025,2013,"Italy","Czech Republic","comment",3
4026,2013,"Italy","France","opinion",1
4027,2013,"Italy","Latvia","opinion",1
4028,2013,"Italy","Lithuania","comment",3
4029,2013,"Italy","Lithuania","opinion",1
4030,2013,"Italy","Poland","opinion",1
4031,2013,"Italy","Slovakia","comment",1
4032,2013,"Italy","Slovakia","opinion",1
4033,2013,"Italy","Spain","opinion",1
4034,2013,"Italy","United Kingdom","comment",1
4035,2013,"Lithuania","Estonia","opinion",1
4036,2013,"Malta","Greece","comment",1
4037,2013,"Malta","Greece","opinion",1
4038,2013,"Malta","Hungary","opinion",2
4039,2013,"Malta","Slovenia","opinion",1
4040,2013,"Malta","Spain","comment",1
4041,2013,"Netherlands","Austria","comment",1
4042,2013,"Netherlands","Belgium","opinion",1
4043,2013,"Netherlands","Czech Republic","opinion",1
4044,2013,"Netherlands","Denmark","comment",1
4045,2013,"Netherlands","France","opinion",1
4046,2013,"Netherlands","Hungary","opinion",1
4047,2013,"Netherlands","Italy","opinion",1
4048,2013,"Netherlands","Latvia","opinion",1
4049,2013,"Netherlands","Slovakia","opinion",1
4050,2013,"Poland","Belgium","comment",1
4051,2013,"Poland","Croatia","comment",1
4052,2013,"Poland","Czech Republic","comment",3
4053,2013,"Poland","Denmark","comment",1
4054,2013,"Poland","Estonia","comment",1
4055,2013,"Poland","Hungary","comment",3
4056,2013,"Poland","Hungary","opinion",1
4057,2013,"Poland","Italy","comment",1
4058,2013,"Poland","Slovakia","opinion",1
4059,2013,"Portugal","Latvia","opinion",1
4060,2013,"Romania","Belgium","comment",1
4061,2013,"Romania","Denmark","comment",1
4062,2013,"Romania","Hungary","comment",2
4063,2013,"Romania","Italy","comment",1
4064,2013,"Romania","Latvia","opinion",1
4065,2013,"Slovakia","Belgium","comment",1
4066,2013,"Slovakia","Czech Republic","comment",1
4067,2013,"Slovakia","France","opinion",1
4068,2013,"Slovakia","Hungary","comment",1
4069,2013,"Slovakia","Hungary","opinion",1
4070,2013,"Slovakia","Latvia","opinion",1
4071,2013,"Slovakia","Lithuania","opinion",2
4072,2013,"Slovakia","United Kingdom","opinion",1
4073,2013,"Slovenia","Hungary","comment",1
4074,2013,"Slovenia","Lithuania","comment",1
4075,2013,"Slovenia","Slovakia","comment",2
4076,2013,"Spain","Belgium","comment",1
4077,2013,"Spain","Bulgaria","comment",2
4078,2013,"Spain","France","opinion",2
4079,2013,"Spain","Germany","comment",1
4080,2013,"Spain","Hungary","comment",2
4081,2013,"Spain","Hungary","opinion",1
4082,2013,"Spain","Latvia","comment",1
4083,2013,"Spain","Lithuania","comment",1
4084,2013,"Spain","Lithuania","opinion",2
4085,2013,"Spain","Poland","comment",1
4086,2013,"Spain","Portugal","opinion",1
4087,2013,"Spain","Slovakia","comment",5
4088,2013,"Sweden","Cyprus","comment",1
4089,2013,"Sweden","Italy","comment",1
4090,2013,"United Kingdom","Belgium","comment",1
4091,2013,"United Kingdom","Czech Republic","comment",1
4092,2013,"United Kingdom","Denmark","comment",1
4093,2013,"United Kingdom","France","opinion",1
4094,2013,"United Kingdom","Hungary","comment",1
4095,2013,"United Kingdom","Italy","opinion",1
4096,2013,"United Kingdom","Latvia","comment",1
4097,2013,"United Kingdom","Lithuania","comment",2
4098,2013,"United Kingdom","Sweden","comment",1
4099,2014,"Austria","Croatia","opinion",1
4100,2014,"Austria","Cyprus","comment",1
4101,2014,"Austria","Czech Republic","opinion",1
4102,2014,"Austria","France","comment",1
4103,2014,"Austria","France","opinion",1
4104,2014,"Austria","Germany","opinion",1
4105,2014,"Austria","Hungary","opinion",1
4106,2014,"Austria","Italy","comment",2
4107,2014,"Austria","Lithuania","opinion",1
4108,2014,"Austria","Poland","opinion",1
4109,2014,"Austria","Romania","comment",1
4110,2014,"Austria","Slovakia","comment",1
4111,2014,"Austria","Slovenia","comment",1
4112,2014,"Austria","United Kingdom","comment",2
4113,2014,"Belgium","Hungary","opinion",1
4114,2014,"Belgium","Lithuania","opinion",1
4115,2014,"Bulgaria","Croatia","comment",1
4116,2014,"Bulgaria","Ireland","opinion",1
4117,2014,"Bulgaria","United Kingdom","opinion",1
4118,2014,"Commission","Austria","comment",10
4119,2014,"Commission","Austria","opinion",2
4120,2014,"Commission","Belgium","comment",5
4121,2014,"Commission","Belgium","opinion",2
4122,2014,"Commission","Bulgaria","opinion",1
4123,2014,"Commission","Croatia","comment",3
4124,2014,"Commission","Croatia","opinion",1
4125,2014,"Commission","Cyprus","comment",6
4126,2014,"Commission","Cyprus","opinion",2
4127,2014,"Commission","Czech Republic","comment",4
4128,2014,"Commission","Denmark","comment",7
4129,2014,"Commission","Denmark","opinion",3
4130,2014,"Commission","Estonia","comment",9
4131,2014,"Commission","Finland","comment",3
4132,2014,"Commission","Finland","opinion",1
4133,2014,"Commission","France","comment",14
4134,2014,"Commission","France","opinion",5
4135,2014,"Commission","Germany","comment",6
4136,2014,"Commission","Germany","opinion",4
4137,2014,"Commission","Greece","comment",3
4138,2014,"Commission","Hungary","comment",14
4139,2014,"Commission","Hungary","opinion",4
4140,2014,"Commission","Iceland","comment",2
4141,2014,"Commission","Ireland","comment",3
4142,2014,"Commission","Ireland","opinion",1
4143,2014,"Commission","Italy","comment",10
4144,2014,"Commission","Italy","opinion",4
4145,2014,"Commission","Latvia","comment",3
4146,2014,"Commission","Latvia","opinion",2
4147,2014,"Commission","Lithuania","comment",10
4148,2014,"Commission","Lithuania","opinion",7
4149,2014,"Commission","Malta","comment",4
4150,2014,"Commission","Malta","opinion",1
4151,2014,"Commission","Netherlands","comment",11
4152,2014,"Commission","Norway","comment",5
4153,2014,"Commission","Poland","comment",5
4154,2014,"Commission","Poland","opinion",3
4155,2014,"Commission","Portugal","comment",5
4156,2014,"Commission","Portugal","opinion",2
4157,2014,"Commission","Romania","comment",13
4158,2014,"Commission","Romania","opinion",3
4159,2014,"Commission","Slovakia","comment",8
4160,2014,"Commission","Slovakia","opinion",2
4161,2014,"Commission","Slovenia","comment",1
4162,2014,"Commission","Slovenia","opinion",2
4163,2014,"Commission","Spain","comment",12
4164,2014,"Commission","Spain","opinion",3
4165,2014,"Commission","Sweden","comment",6
4166,2014,"Commission","Sweden","opinion",1
4167,2014,"Commission","Switzerland","comment",3
4168,2014,"Commission","United Kingdom","comment",9
4169,2014,"Commission","United Kingdom","opinion",4
4170,2014,"Croatia","Italy","comment",1
4171,2014,"Croatia","Poland","comment",1
4172,2014,"Czech Republic","Denmark","opinion",1
4173,2014,"Czech Republic","Finland","opinion",1
4174,2014,"Czech Republic","Ireland","opinion",1
4175,2014,"Czech Republic","Italy","opinion",1
4176,2014,"Czech Republic","Slovakia","opinion",1
4177,2014,"Czech Republic","United Kingdom","opinion",1
4178,2014,"Denmark","Italy","comment",1
4179,2014,"Estonia","Finland","comment",1
4180,2014,"France","Bulgaria","opinion",1
4181,2014,"France","Croatia","opinion",1
4182,2014,"France","Czech Republic","comment",2
4183,2014,"France","Estonia","comment",1
4184,2014,"France","Hungary","comment",1
4185,2014,"France","Italy","comment",1
4186,2014,"France","Lithuania","comment",1
4187,2014,"France","Lithuania","opinion",1
4188,2014,"France","Netherlands","comment",1
4189,2014,"France","Poland","comment",1
4190,2014,"France","Poland","opinion",1
4191,2014,"France","Slovenia","comment",1
4192,2014,"Germany","Bulgaria","comment",1
4193,2014,"Germany","Denmark","comment",1
4194,2014,"Germany","Estonia","comment",1
4195,2014,"Germany","Finland","comment",2
4196,2014,"Germany","France","comment",3
4197,2014,"Germany","Hungary","comment",1
4198,2014,"Germany","Italy","comment",2
4199,2014,"Germany","Lithuania","comment",2
4200,2014,"Germany","Luxembourg","comment",1
4201,2014,"Germany","Netherlands","comment",1
4202,2014,"Germany","Poland","comment",2
4203,2014,"Germany","Romania","comment",12
4204,2014,"Germany","Slovakia","comment",1
4205,2014,"Germany","Slovenia","comment",1
4206,2014,"Germany","Spain","comment",1
4207,2014,"Germany","Sweden","comment",2
4208,2014,"Greece","Ireland","opinion",1
4209,2014,"Greece","United Kingdom","opinion",1
4210,2014,"Hungary","France","opinion",1
4211,2014,"Hungary","Ireland","opinion",1
4212,2014,"Hungary","Netherlands","comment",1
4213,2014,"Hungary","United Kingdom","opinion",1
4214,2014,"Ireland","Italy","opinion",1
4215,2014,"Ireland","United Kingdom","comment",1
4216,2014,"Italy","Belgium","comment",1
4217,2014,"Italy","Croatia","comment",1
4218,2014,"Italy","Estonia","comment",1
4219,2014,"Italy","Finland","opinion",1
4220,2014,"Italy","Hungary","opinion",1
4221,2014,"Italy","Ireland","opinion",1
4222,2014,"Italy","Lithuania","comment",3
4223,2014,"Italy","Netherlands","opinion",1
4224,2014,"Italy","United Kingdom","comment",1
4225,2014,"Italy","United Kingdom","opinion",1
4226,2014,"Lithuania","United Kingdom","opinion",1
4227,2014,"Malta","Croatia","opinion",1
4228,2014,"Malta","Greece","comment",1
4229,2014,"Malta","Hungary","opinion",1
4230,2014,"Malta","Ireland","opinion",1
4231,2014,"Malta","Lithuania","opinion",1
4232,2014,"Malta","Netherlands","comment",1
4233,2014,"Malta","Poland","opinion",1
4234,2014,"Malta","Portugal","opinion",1
4235,2014,"Malta","Spain","comment",2
4236,2014,"Netherlands","Italy","opinion",1
4237,2014,"Poland","Austria","comment",3
4238,2014,"Poland","Belgium","comment",1
4239,2014,"Poland","Bulgaria","comment",1
4240,2014,"Poland","Croatia","comment",1
4241,2014,"Poland","Czech Republic","comment",2
4242,2014,"Poland","Hungary","opinion",1
4243,2014,"Poland","Ireland","opinion",1
4244,2014,"Poland","Italy","comment",2
4245,2014,"Poland","Italy","opinion",1
4246,2014,"Poland","Malta","comment",1
4247,2014,"Poland","Slovenia","opinion",1
4248,2014,"Poland","Sweden","comment",2
4249,2014,"Poland","United Kingdom","opinion",1
4250,2014,"Portugal","Ireland","opinion",1
4251,2014,"Portugal","Netherlands","opinion",1
4252,2014,"Portugal","United Kingdom","opinion",1
4253,2014,"Romania","Ireland","opinion",1
4254,2014,"Romania","Italy","comment",2
4255,2014,"Romania","United Kingdom","opinion",1
4256,2014,"Slovakia","Finland","opinion",1
4257,2014,"Slovakia","France","opinion",1
4258,2014,"Slovakia","Ireland","opinion",1
4259,2014,"Slovakia","Lithuania","opinion",1
4260,2014,"Slovakia","Poland","opinion",1
4261,2014,"Slovakia","Portugal","comment",1
4262,2014,"Slovakia","United Kingdom","comment",1
4263,2014,"Slovakia","United Kingdom","opinion",1
4264,2014,"Slovenia","Italy","comment",1
4265,2014,"Slovenia","Lithuania","comment",2
4266,2014,"Slovenia","Romania","comment",1
4267,2014,"Spain","Croatia","comment",2
4268,2014,"Spain","Croatia","opinion",1
4269,2014,"Spain","Finland","opinion",1
4270,2014,"Spain","France","opinion",1
4271,2014,"Spain","Germany","comment",1
4272,2014,"Spain","Germany","opinion",1
4273,2014,"Spain","Hungary","comment",1
4274,2014,"Spain","Hungary","opinion",2
4275,2014,"Spain","Ireland","comment",1
4276,2014,"Spain","Ireland","opinion",1
4277,2014,"Spain","Italy","comment",1
4278,2014,"Spain","Lithuania","opinion",1
4279,2014,"Spain","United Kingdom","opinion",2
4280,2014,"Sweden","Belgium","comment",1
4281,2014,"Sweden","Germany","comment",1
4282,2014,"United Kingdom","Belgium","comment",1
4283,2014,"United Kingdom","Croatia","comment",1
4284,2014,"United Kingdom","Estonia","comment",1
4285,2014,"United Kingdom","France","comment",1
4286,2014,"United Kingdom","Hungary","opinion",1
4287,2014,"United Kingdom","Ireland","comment",1
4288,2014,"United Kingdom","Lithuania","comment",2
4289,2014,"United Kingdom","Netherlands","comment",1
4290,2014,"United Kingdom","Spain","comment",1
4291,2014,"United Kingdom","Sweden","comment",1
4292,2015,"Austria","Czech Republic","comment",1
4293,2015,"Austria","Estonia","opinion",1
4294,2015,"Austria","France","comment",1
4295,2015,"Austria","France","opinion",2
4296,2015,"Austria","Lithuania","comment",1
4297,2015,"Austria","Lithuania","opinion",1
4298,2015,"Austria","Netherlands","comment",1
4299,2015,"Austria","Slovakia","comment",2
4300,2015,"Austria","Sweden","comment",1
4301,2015,"Austria","United Kingdom","comment",1
4302,2015,"Belgium","Poland","comment",1
4303,2015,"Bulgaria","Denmark","comment",2
4304,2015,"Bulgaria","France","opinion",2
4305,2015,"Bulgaria","Hungary","opinion",1
4306,2015,"Bulgaria","Ireland","opinion",1
4307,2015,"Bulgaria","Slovakia","comment",1
4308,2015,"Bulgaria","Spain","comment",1
4309,2015,"Commission","Austria","comment",14
4310,2015,"Commission","Austria","opinion",1
4311,2015,"Commission","Belgium","comment",2
4312,2015,"Commission","Belgium","opinion",2
4313,2015,"Commission","Bulgaria","comment",1
4314,2015,"Commission","Bulgaria","opinion",4
4315,2015,"Commission","Croatia","comment",2
4316,2015,"Commission","Cyprus","comment",1
4317,2015,"Commission","Czech Republic","comment",16
4318,2015,"Commission","Czech Republic","opinion",7
4319,2015,"Commission","Denmark","comment",5
4320,2015,"Commission","Denmark","opinion",4
4321,2015,"Commission","Estonia","comment",3
4322,2015,"Commission","Estonia","opinion",2
4323,2015,"Commission","Finland","comment",14
4324,2015,"Commission","Finland","opinion",2
4325,2015,"Commission","France","comment",8
4326,2015,"Commission","France","opinion",14
4327,2015,"Commission","Germany","comment",8
4328,2015,"Commission","Germany","opinion",4
4329,2015,"Commission","Greece","comment",5
4330,2015,"Commission","Greece","opinion",3
4331,2015,"Commission","Hungary","comment",8
4332,2015,"Commission","Hungary","opinion",3
4333,2015,"Commission","Ireland","opinion",1
4334,2015,"Commission","Italy","comment",5
4335,2015,"Commission","Italy","opinion",4
4336,2015,"Commission","Latvia","comment",4
4337,2015,"Commission","Latvia","opinion",2
4338,2015,"Commission","Liechtenstein","comment",2
4339,2015,"Commission","Lithuania","comment",3
4340,2015,"Commission","Lithuania","opinion",9
4341,2015,"Commission","Malta","comment",1
4342,2015,"Commission","Netherlands","comment",6
4343,2015,"Commission","Netherlands","opinion",2
4344,2015,"Commission","Norway","comment",5
4345,2015,"Commission","Poland","comment",8
4346,2015,"Commission","Poland","opinion",2
4347,2015,"Commission","Portugal","comment",6
4348,2015,"Commission","Portugal","opinion",3
4349,2015,"Commission","Romania","comment",11
4350,2015,"Commission","Romania","opinion",2
4351,2015,"Commission","Slovakia","comment",10
4352,2015,"Commission","Slovakia","opinion",2
4353,2015,"Commission","Slovenia","comment",2
4354,2015,"Commission","Slovenia","opinion",1
4355,2015,"Commission","Spain","comment",8
4356,2015,"Commission","Spain","opinion",4
4357,2015,"Commission","Sweden","comment",6
4358,2015,"Commission","Switzerland","comment",5
4359,2015,"Commission","United Kingdom","comment",9
4360,2015,"Czech Republic","Austria","comment",1
4361,2015,"Czech Republic","Croatia","comment",1
4362,2015,"Czech Republic","France","opinion",2
4363,2015,"Czech Republic","Hungary","opinion",1
4364,2015,"Czech Republic","Ireland","opinion",1
4365,2015,"Czech Republic","Lithuania","comment",1
4366,2015,"Czech Republic","Slovakia","comment",2
4367,2015,"Czech Republic","Spain","comment",1
4368,2015,"Denmark","Belgium","comment",1
4369,2015,"Denmark","Germany","comment",1
4370,2015,"Denmark","Poland","comment",1
4371,2015,"Denmark","Romania","comment",1
4372,2015,"Estonia","Austria","comment",1
4373,2015,"Estonia","Latvia","comment",1
4374,2015,"Estonia","Lithuania","opinion",1
4375,2015,"Finland","France","comment",1
4376,2015,"Finland","Germany","comment",1
4377,2015,"Finland","Poland","opinion",3
4378,2015,"France","Czech Republic","comment",1
4379,2015,"France","Denmark","comment",2
4380,2015,"France","Greece","comment",1
4381,2015,"France","Hungary","comment",2
4382,2015,"France","Netherlands","comment",2
4383,2015,"France","Poland","comment",1
4384,2015,"France","Poland","opinion",1
4385,2015,"France","Portugal","opinion",1
4386,2015,"France","Spain","comment",1
4387,2015,"Germany","Croatia","comment",1
4388,2015,"Germany","Denmark","comment",5
4389,2015,"Germany","France","comment",2
4390,2015,"Germany","France","opinion",6
4391,2015,"Germany","Hungary","comment",1
4392,2015,"Germany","Italy","comment",1
4393,2015,"Germany","Portugal","opinion",1
4394,2015,"Germany","Slovakia","comment",5
4395,2015,"Germany","Slovenia","comment",1
4396,2015,"Germany","Spain","comment",1
4397,2015,"Germany","Sweden","comment",2
4398,2015,"Germany","United Kingdom","comment",2
4399,2015,"Greece","Czech Republic","opinion",1
4400,2015,"Greece","France","opinion",2
4401,2015,"Greece","Hungary","opinion",1
4402,2015,"Greece","Ireland","opinion",1
4403,2015,"Hungary","Austria","comment",1
4404,2015,"Hungary","Czech Republic","comment",2
4405,2015,"Hungary","Germany","comment",1
4406,2015,"Hungary","Lithuania","comment",1
4407,2015,"Hungary","Romania","opinion",1
4408,2015,"Hungary","Slovakia","opinion",1
4409,2015,"Hungary","Spain","comment",1
4410,2015,"Ireland","France","comment",1
4411,2015,"Ireland","Lithuania","comment",1
4412,2015,"Italy","Austria","comment",1
4413,2015,"Italy","Belgium","comment",1
4414,2015,"Italy","Finland","opinion",1
4415,2015,"Italy","France","comment",3
4416,2015,"Italy","France","opinion",3
4417,2015,"Italy","Greece","comment",1
4418,2015,"Italy","Hungary","comment",1
4419,2015,"Italy","Hungary","opinion",1
4420,2015,"Italy","Ireland","opinion",1
4421,2015,"Italy","Lithuania","comment",2
4422,2015,"Italy","Netherlands","opinion",1
4423,2015,"Italy","Romania","comment",1
4424,2015,"Italy","United Kingdom","comment",1
4425,2015,"Lithuania","France","opinion",2
4426,2015,"Malta","Czech Republic","opinion",1
4427,2015,"Poland","Austria","comment",2
4428,2015,"Poland","Bulgaria","comment",1
4429,2015,"Poland","Czech Republic","comment",1
4430,2015,"Poland","Estonia","comment",1
4431,2015,"Poland","France","comment",1
4432,2015,"Poland","France","opinion",1
4433,2015,"Poland","Germany","comment",1
4434,2015,"Poland","Hungary","comment",1
4435,2015,"Poland","Portugal","opinion",1
4436,2015,"Poland","Slovakia","comment",2
4437,2015,"Poland","Spain","comment",1
4438,2015,"Portugal","France","opinion",2
4439,2015,"Portugal","Hungary","opinion",1
4440,2015,"Portugal","Ireland","opinion",1
4441,2015,"Portugal","Lithuania","opinion",1
4442,2015,"Romania","Czech Republic","comment",1
4443,2015,"Romania","France","opinion",1
4444,2015,"Romania","Hungary","opinion",1
4445,2015,"Slovakia","Austria","comment",1
4446,2015,"Slovakia","Czech Republic","comment",2
4447,2015,"Slovakia","Czech Republic","opinion",1
4448,2015,"Slovakia","Finland","comment",1
4449,2015,"Slovakia","France","opinion",2
4450,2015,"Slovakia","Hungary","opinion",1
4451,2015,"Slovakia","Ireland","opinion",1
4452,2015,"Slovakia","Latvia","opinion",1
4453,2015,"Slovakia","Lithuania","comment",2
4454,2015,"Slovenia","Czech Republic","comment",1
4455,2015,"Slovenia","Italy","comment",1
4456,2015,"Spain","Czech Republic","comment",1
4457,2015,"Spain","Denmark","comment",1
4458,2015,"Spain","Finland","comment",1
4459,2015,"Spain","Finland","opinion",1
4460,2015,"Spain","France","opinion",2
4461,2015,"Spain","Hungary","comment",1
4462,2015,"Spain","Hungary","opinion",1
4463,2015,"Spain","Ireland","opinion",1
4464,2015,"Spain","Italy","comment",2
4465,2015,"Spain","Italy","opinion",1
4466,2015,"Spain","Latvia","opinion",1
4467,2015,"Spain","Lithuania","comment",2
4468,2015,"Spain","Lithuania","opinion",1
4469,2015,"Spain","Romania","comment",1
4470,2015,"Spain","Slovakia","comment",1
4471,2015,"Spain","Slovenia","opinion",1
4472,2015,"Sweden","Bulgaria","comment",1
4473,2015,"Sweden","France","comment",3
4474,2015,"Sweden","Germany","comment",2
4475,2015,"Sweden","Lithuania","comment",1
4476,2015,"Sweden","Netherlands","comment",2
4477,2015,"United Kingdom","France","comment",1
4478,2015,"United Kingdom","Germany","comment",1
4479,2015,"United Kingdom","Germany","opinion",1
4480,2015,"United Kingdom","Lithuania","comment",2
4481,2015,"United Kingdom","Poland","comment",3
4482,2015,"United Kingdom","Portugal","comment",1
4483,2016,"Austria","Bulgaria","comment",1
4484,2016,"Austria","Bulgaria","opinion",1
4485,2016,"Austria","Czech Republic","opinion",1
4486,2016,"Austria","Finland","comment",3
4487,2016,"Austria","Germany","comment",2
4488,2016,"Austria","Germany","opinion",1
4489,2016,"Austria","Ireland","opinion",1
4490,2016,"Austria","Italy","comment",1
4491,2016,"Austria","Luxembourg","comment",1
4492,2016,"Austria","Romania","opinion",1
4493,2016,"Austria","Sweden","comment",1
4494,2016,"Bulgaria","Ireland","opinion",1
4495,2016,"Bulgaria","Slovenia","opinion",1
4496,2016,"Commission","Austria","comment",13
4497,2016,"Commission","Austria","opinion",1
4498,2016,"Commission","Belgium","comment",7
4499,2016,"Commission","Belgium","opinion",2
4500,2016,"Commission","Bulgaria","comment",5
4501,2016,"Commission","Bulgaria","opinion",2
4502,2016,"Commission","Croatia","comment",9
4503,2016,"Commission","Croatia","opinion",2
4504,2016,"Commission","Cyprus","comment",1
4505,2016,"Commission","Cyprus","opinion",1
4506,2016,"Commission","Czech Republic","comment",10
4507,2016,"Commission","Czech Republic","opinion",5
4508,2016,"Commission","Denmark","comment",8
4509,2016,"Commission","Denmark","opinion",2
4510,2016,"Commission","Estonia","comment",3
4511,2016,"Commission","Finland","comment",5
4512,2016,"Commission","Finland","opinion",5
4513,2016,"Commission","France","comment",19
4514,2016,"Commission","France","opinion",7
4515,2016,"Commission","Germany","comment",24
4516,2016,"Commission","Germany","opinion",5
4517,2016,"Commission","Greece","comment",3
4518,2016,"Commission","Hungary","comment",2
4519,2016,"Commission","Hungary","opinion",2
4520,2016,"Commission","Iceland","comment",1
4521,2016,"Commission","Ireland","comment",2
4522,2016,"Commission","Ireland","opinion",1
4523,2016,"Commission","Italy","comment",13
4524,2016,"Commission","Italy","opinion",4
4525,2016,"Commission","Latvia","opinion",2
4526,2016,"Commission","Liechtenstein","comment",1
4527,2016,"Commission","Luxembourg","comment",1
4528,2016,"Commission","Malta","comment",7
4529,2016,"Commission","Malta","opinion",3
4530,2016,"Commission","Netherlands","comment",9
4531,2016,"Commission","Netherlands","opinion",3
4532,2016,"Commission","Norway","comment",5
4533,2016,"Commission","Poland","comment",5
4534,2016,"Commission","Portugal","opinion",1
4535,2016,"Commission","Slovakia","comment",6
4536,2016,"Commission","Slovakia","opinion",1
4537,2016,"Commission","Slovenia","comment",11
4538,2016,"Commission","Slovenia","opinion",3
4539,2016,"Commission","Spain","comment",5
4540,2016,"Commission","Spain","opinion",2
4541,2016,"Commission","Sweden","comment",4
4542,2016,"Commission","Sweden","opinion",1
4543,2016,"Commission","Switzerland","comment",1
4544,2016,"Commission","United Kingdom","comment",7
4545,2016,"Commission","United Kingdom","opinion",5
4546,2016,"Croatia","Germany","comment",2
4547,2016,"Czech Republic","Croatia","comment",2
4548,2016,"Czech Republic","Ireland","opinion",1
4549,2016,"Czech Republic","Lithuania","comment",1
4550,2016,"Czech Republic","Poland","opinion",1
4551,2016,"Czech Republic","Slovenia","opinion",1
4552,2016,"Denmark","Czech Republic","comment",1
4553,2016,"Denmark","Finland","comment",1
4554,2016,"Denmark","Germany","comment",1
4555,2016,"Denmark","Ireland","comment",1
4556,2016,"Denmark","Netherlands","opinion",1
4557,2016,"Finland","Czech Republic","comment",1
4558,2016,"Finland","Germany","comment",1
4559,2016,"Finland","Germany","opinion",2
4560,2016,"France","Croatia","opinion",1
4561,2016,"France","Germany","comment",1
4562,2016,"France","Germany","opinion",1
4563,2016,"France","Ireland","opinion",1
4564,2016,"France","Italy","opinion",1
4565,2016,"France","Netherlands","comment",1
4566,2016,"France","Netherlands","opinion",1
4567,2016,"France","Portugal","opinion",1
4568,2016,"France","Romania","opinion",1
4569,2016,"France","Spain","comment",1
4570,2016,"Germany","Belgium","comment",1
4571,2016,"Germany","Bulgaria","opinion",1
4572,2016,"Germany","Croatia","comment",1
4573,2016,"Germany","Croatia","opinion",1
4574,2016,"Germany","Estonia","comment",2
4575,2016,"Germany","Finland","comment",4
4576,2016,"Germany","France","comment",2
4577,2016,"Germany","France","opinion",1
4578,2016,"Germany","Hungary","opinion",2
4579,2016,"Germany","Ireland","opinion",1
4580,2016,"Germany","Italy","opinion",1
4581,2016,"Germany","Luxembourg","comment",1
4582,2016,"Germany","Netherlands","comment",2
4583,2016,"Germany","Poland","comment",1
4584,2016,"Germany","Portugal","comment",1
4585,2016,"Germany","United Kingdom","comment",1
4586,2016,"Greece","Germany","opinion",1
4587,2016,"Greece","Slovenia","opinion",1
4588,2016,"Hungary","Belgium","comment",1
4589,2016,"Hungary","Croatia","comment",1
4590,2016,"Hungary","Germany","comment",2
4591,2016,"Hungary","Germany","opinion",1
4592,2016,"Hungary","Italy","comment",1
4593,2016,"Hungary","Slovakia","comment",1
4594,2016,"Italy","Bulgaria","comment",1
4595,2016,"Italy","Czech Republic","comment",1
4596,2016,"Italy","Estonia","comment",1
4597,2016,"Italy","France","comment",1
4598,2016,"Italy","Germany","comment",1
4599,2016,"Italy","Germany","opinion",1
4600,2016,"Italy","Greece","comment",1
4601,2016,"Italy","Hungary","comment",1
4602,2016,"Italy","Ireland","opinion",1
4603,2016,"Italy","Malta","comment",5
4604,2016,"Italy","Poland","opinion",1
4605,2016,"Italy","Portugal","comment",2
4606,2016,"Italy","Slovakia","comment",1
4607,2016,"Italy","Slovenia","opinion",1
4608,2016,"Malta","Germany","opinion",1
4609,2016,"Malta","Poland","opinion",1
4610,2016,"Malta","Slovakia","opinion",1
4611,2016,"Malta","Slovenia","comment",1
4612,2016,"Malta","Sweden","comment",1
4613,2016,"Netherlands","Denmark","opinion",1
4614,2016,"Netherlands","Finland","opinion",1
4615,2016,"Netherlands","Germany","opinion",1
4616,2016,"Netherlands","Ireland","comment",1
4617,2016,"Netherlands","Italy","opinion",1
4618,2016,"Poland","Austria","comment",1
4619,2016,"Poland","Austria","opinion",2
4620,2016,"Poland","Croatia","comment",2
4621,2016,"Poland","Czech Republic","comment",1
4622,2016,"Poland","Czech Republic","opinion",2
4623,2016,"Poland","Estonia","comment",1
4624,2016,"Poland","Finland","comment",1
4625,2016,"Poland","France","comment",1
4626,2016,"Poland","Germany","comment",1
4627,2016,"Poland","Hungary","comment",2
4628,2016,"Poland","Ireland","opinion",1
4629,2016,"Poland","Lithuania","comment",1
4630,2016,"Poland","Netherlands","comment",1
4631,2016,"Poland","Romania","comment",1
4632,2016,"Poland","Slovenia","opinion",1
4633,2016,"Portugal","Estonia","opinion",1
4634,2016,"Portugal","Ireland","opinion",1
4635,2016,"Portugal","Romania","comment",1
4636,2016,"Portugal","Slovenia","opinion",1
4637,2016,"Romania","Ireland","opinion",1
4638,2016,"Romania","Slovenia","opinion",1
4639,2016,"Slovakia","Czech Republic","comment",1
4640,2016,"Slovakia","Czech Republic","opinion",2
4641,2016,"Slovakia","Ireland","comment",1
4642,2016,"Slovakia","Latvia","comment",1
4643,2016,"Slovakia","Latvia","opinion",1
4644,2016,"Slovakia","Lithuania","opinion",1
4645,2016,"Slovakia","Netherlands","opinion",1
4646,2016,"Slovakia","Poland","opinion",1
4647,2016,"Slovakia","Slovenia","opinion",1
4648,2016,"Slovenia","Croatia","comment",1
